TABLE NO.     4: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   MCMCOBJ
        -9910  1.49806E+00  1.52646E+00  6.81946E-01  2.29122E+00  5.54635E-02  1.61584E-01  2.75060E-02  1.72484E-01  2.06729E-02  5.58741E-02  1.32180E-01  2.08576E-03  1.11148E-04 -1.27706E-02  8.80854E-02   -2187.04474713425
        -9909  1.54920E+00  1.53424E+00  6.64051E-01  2.25565E+00  6.87997E-02  1.75695E-01  1.18143E-03  1.65703E-01  7.86866E-03  4.96586E-02  1.18921E-01 -4.55471E-02  3.74086E-02 -6.99095E-03  1.48485E-01   -2182.27107882756
        -9908  1.56024E+00  1.47480E+00  5.76423E-01  2.27108E+00  6.95400E-02  1.65830E-01  1.36907E-02  1.53225E-01  1.06769E-02  6.44800E-02  1.49959E-01  5.41606E-03  6.30111E-02  7.60504E-03  1.24236E-01   -2167.10907943596
        -9907  1.61034E+00  1.54589E+00  7.06013E-01  2.33694E+00  6.48580E-02  1.97383E-01  3.92941E-02  1.51621E-01  3.47770E-02  5.56172E-02  1.42097E-01 -3.19175E-02  4.43980E-02  1.59785E-02  1.57410E-01   -2202.79517988855
        -9906  1.67685E+00  1.52349E+00  7.68061E-01  2.32600E+00  6.50350E-02  1.78387E-01  4.72461E-02  1.36724E-01  1.57415E-02  6.49970E-02  1.48744E-01 -2.94601E-02  3.92100E-02  9.21222E-03  1.41682E-01   -2215.45721136372
        -9905  1.65475E+00  1.55222E+00  7.71015E-01  2.31145E+00  6.37481E-02  1.47520E-01  2.39243E-02  1.20131E-01  7.97907E-03  6.43281E-02  1.36576E-01 -1.07797E-02  3.00219E-02  1.54842E-02  1.18796E-01   -2207.87310213541
        -9904  1.61679E+00  1.48714E+00  7.01301E-01  2.38117E+00  7.27089E-02  2.04103E-01  2.40689E-02  1.54135E-01  3.05311E-02  9.67971E-02  1.68112E-01 -2.21228E-02  5.80993E-02  1.14473E-02  1.25735E-01   -2202.05617007422
        -9903  1.67406E+00  1.55266E+00  8.10684E-01  2.33693E+00  7.27126E-02  1.28960E-01  1.51174E-02  1.73756E-01 -4.64099E-03  7.70526E-02  1.59012E-01 -1.40828E-02  6.90370E-02 -1.49064E-02  1.49988E-01   -2217.16973903823
        -9902  1.69698E+00  1.55011E+00  7.17087E-01  2.40244E+00  7.66890E-02  1.86767E-01  3.23955E-02  1.27706E-01  3.94541E-02  6.65561E-02  1.65202E-01 -1.49982E-02  4.02748E-02 -1.78712E-02  1.32265E-01   -2162.50667429144
        -9901  1.72869E+00  1.56950E+00  7.77062E-01  2.38014E+00  7.32743E-02  1.76631E-01  6.52095E-02  1.80704E-01  3.68870E-02  1.10683E-01  1.84385E-01 -2.19164E-02  6.43654E-02  3.78124E-04  1.43169E-01   -2167.91522084386
        -9900  1.64296E+00  1.52823E+00  7.35728E-01  2.38290E+00  8.06576E-02  1.70439E-01  3.97670E-02  1.78447E-01  1.43810E-02  9.74937E-02  1.69784E-01 -2.86961E-02  7.46627E-02  2.70990E-02  1.27419E-01   -2209.14315599088
        -9899  1.62448E+00  1.47922E+00  7.16460E-01  2.35784E+00  6.29346E-02  1.58691E-01  1.33411E-02  1.74455E-01 -8.82651E-03  1.00402E-01  1.52288E-01 -4.43321E-02  5.69630E-02  2.02341E-02  1.41824E-01   -2226.73317256881
        -9898  1.69435E+00  1.50135E+00  7.23153E-01  2.29505E+00  7.03497E-02  2.08184E-01  5.11161E-02  1.74964E-01 -2.41422E-03  6.52058E-02  1.30876E-01 -8.36277E-03  7.20090E-02 -5.20390E-03  1.62821E-01   -2198.96124767837
        -9897  1.71022E+00  1.62734E+00  7.78436E-01  2.37550E+00  6.41657E-02  1.98987E-01 -1.51319E-02  1.90960E-01 -3.90785E-02  6.32508E-02  1.31450E-01 -4.64272E-02  1.08097E-01  2.35300E-02  1.61684E-01   -2181.13862633408
        -9896  1.60326E+00  1.57530E+00  7.48166E-01  2.36570E+00  6.28317E-02  1.90233E-01  5.85550E-04  1.97501E-01 -1.60290E-02  6.39574E-02  1.47289E-01 -4.64493E-02  8.02137E-02 -1.05380E-02  1.51493E-01   -2216.91099266298
        -9895  1.60288E+00  1.50888E+00  7.35477E-01  2.34865E+00  6.96366E-02  2.15413E-01 -2.37762E-02  2.12610E-01 -1.84702E-02  9.45419E-02  1.38673E-01 -5.19835E-02  9.50188E-02  4.19657E-02  1.36918E-01   -2195.55312945460
        -9894  1.55440E+00  1.56061E+00  7.32277E-01  2.38863E+00  7.24178E-02  1.65187E-01 -1.13916E-02  2.33313E-01 -1.92186E-02  8.63194E-02  1.38660E-01 -1.71385E-02  1.10077E-01  1.07748E-02  1.79125E-01   -2151.63662244170
        -9893  1.66140E+00  1.50614E+00  7.92553E-01  2.36584E+00  7.54542E-02  2.24863E-01  2.83442E-02  2.07494E-01 -7.75130E-03  6.91292E-02  1.18720E-01 -4.96270E-02  5.16320E-02  1.87708E-02  1.53669E-01   -2141.01500164814
        -9892  1.62826E+00  1.43919E+00  7.58909E-01  2.32444E+00  7.18551E-02  1.75060E-01  1.92903E-03  2.50501E-01 -8.51051E-03  8.64633E-02  9.37701E-02 -1.51109E-02  1.06257E-01  2.81788E-02  1.52767E-01   -2141.25479141260
        -9891  1.60978E+00  1.57795E+00  8.53579E-01  2.36898E+00  6.78564E-02  2.20467E-01  4.42956E-02  1.96787E-01  1.31761E-02  6.15349E-02  8.80918E-02  5.94564E-03  6.14725E-02  2.84224E-02  1.33660E-01   -2184.78997366763
        -9890  1.65214E+00  1.52343E+00  7.58985E-01  2.32768E+00  6.76060E-02  1.86355E-01 -1.87093E-02  2.40773E-01 -1.86218E-02  7.57775E-02  1.25139E-01 -7.77359E-03  4.99560E-02  2.02095E-03  1.89148E-01   -2208.66484969611
        -9889  1.58230E+00  1.46543E+00  7.40742E-01  2.30670E+00  6.68860E-02  1.78411E-01  6.22377E-03  2.03931E-01 -7.20074E-03  8.89360E-02  1.04615E-01 -1.30005E-02  5.10241E-02  3.00289E-02  1.17375E-01   -2236.46008543182
        -9888  1.65871E+00  1.42236E+00  7.11878E-01  2.36804E+00  5.98421E-02  2.04439E-01  4.60267E-03  2.02053E-01  4.97224E-04  6.02948E-02  1.20198E-01  9.61899E-03  6.85309E-02 -2.02849E-02  1.92151E-01   -2227.75122736591
        -9887  1.59865E+00  1.45608E+00  7.20282E-01  2.30377E+00  6.04901E-02  2.09871E-01  5.02586E-02  2.04402E-01  2.73168E-02  5.14702E-02  1.07373E-01  2.16691E-02  3.83784E-02 -1.31615E-02  1.63395E-01   -2239.10672268081
        -9886  1.66016E+00  1.66158E+00  7.82257E-01  2.28670E+00  5.87810E-02  1.63820E-01  1.67899E-02  2.33751E-01  2.26989E-02  3.18158E-02  1.01363E-01  1.15774E-02  5.11654E-02  9.86702E-03  1.49797E-01   -2185.87930955703
        -9885  1.65004E+00  1.56787E+00  7.84277E-01  2.26690E+00  6.53749E-02  1.42723E-01 -1.76964E-03  2.54129E-01  1.77092E-02 -1.39204E-03  9.76726E-02 -1.93328E-02  4.01660E-03  2.26547E-02  1.74330E-01   -2190.89119390760
        -9884  1.69721E+00  1.56219E+00  7.59186E-01  2.26294E+00  6.29566E-02  1.69320E-01  4.25681E-02  1.92518E-01  7.42997E-03  4.77627E-03  7.82300E-02 -1.18902E-02  2.81148E-02  1.86745E-02  1.52489E-01   -2165.58889935503
        -9883  1.68789E+00  1.49968E+00  7.32439E-01  2.31242E+00  6.51940E-02  1.83466E-01  3.49313E-03  2.24679E-01 -1.38390E-02  1.94234E-02  1.18396E-01 -4.78779E-02 -2.08519E-02  2.24828E-02  1.76298E-01   -2178.39797455858
        -9882  1.60438E+00  1.42353E+00  8.09568E-01  2.32871E+00  5.57213E-02  1.83286E-01  2.91524E-02  1.81753E-01 -2.72930E-02 -1.51150E-02  1.46087E-01 -3.86565E-02 -2.29100E-02  1.61054E-02  1.29872E-01   -2237.21266816512
        -9881  1.58900E+00  1.52375E+00  7.61724E-01  2.23793E+00  5.89958E-02  1.62833E-01 -2.61310E-02  1.72617E-01 -5.26283E-03  1.90737E-02  1.32012E-01 -2.89344E-02  5.61176E-04  3.62455E-03  1.66173E-01   -2206.51400533206
        -9880  1.61688E+00  1.44937E+00  6.48612E-01  2.30362E+00  5.94893E-02  1.67925E-01  1.09325E-02  1.94826E-01  4.16040E-03  3.89721E-02  9.49454E-02 -4.38903E-02  2.41008E-02  4.85805E-03  1.62933E-01   -2212.17339373139
        -9879  1.61136E+00  1.52664E+00  7.00811E-01  2.32899E+00  7.01030E-02  2.57277E-01 -2.24696E-02  2.10048E-01 -1.90740E-02  1.23095E-02  1.09262E-01  6.54286E-03  1.49588E-03 -7.29193E-04  1.52279E-01   -2178.93370013015
        -9878  1.58384E+00  1.52049E+00  7.26249E-01  2.27281E+00  7.06257E-02  1.80078E-01 -2.27046E-02  1.81203E-01 -4.85688E-03  1.62704E-02  1.52214E-01 -2.07813E-02 -2.00690E-02  2.13631E-02  1.63684E-01   -2183.80947676738
        -9877  1.70154E+00  1.53609E+00  6.50718E-01  2.33715E+00  6.96903E-02  1.54509E-01 -2.84462E-02  1.58603E-01 -1.31253E-02  1.21575E-02  1.12827E-01 -1.93766E-02 -3.99085E-03 -1.06228E-02  1.18226E-01   -2195.31018675859
        -9876  1.62713E+00  1.51014E+00  6.88930E-01  2.32052E+00  6.03248E-02  1.38683E-01 -1.49785E-02  1.39452E-01  5.72491E-03 -6.10160E-03  1.16525E-01 -1.82764E-02  2.35045E-02 -8.67592E-03  1.09776E-01   -2222.99932849253
        -9875  1.58969E+00  1.49937E+00  6.10729E-01  2.36512E+00  5.99268E-02  1.35205E-01 -8.71693E-03  1.46460E-01 -1.04015E-02  1.25114E-03  1.33465E-01 -2.83667E-02  7.60295E-03  1.14887E-02  1.26343E-01   -2205.55859489565
        -9874  1.66454E+00  1.60922E+00  6.69680E-01  2.29433E+00  6.21784E-02  1.48969E-01 -2.10669E-02  1.90174E-01  1.34259E-02 -3.00063E-02  1.84277E-01 -3.84071E-02 -1.04803E-02  1.61963E-02  1.43235E-01   -2214.21922315580
        -9873  1.57509E+00  1.52595E+00  6.64311E-01  2.29060E+00  5.78016E-02  1.41716E-01 -1.44690E-02  1.70963E-01 -2.16830E-02 -4.23650E-02  1.32016E-01 -1.60098E-02 -1.49404E-02 -1.42847E-02  1.08926E-01   -2239.59972811762
        -9872  1.63339E+00  1.54603E+00  6.52931E-01  2.26180E+00  6.22622E-02  1.76683E-01  1.17495E-03  1.88799E-01  2.73036E-03 -1.65582E-02  1.27390E-01 -2.08392E-02 -5.49212E-02 -1.50850E-02  1.61100E-01   -2224.15282161235
        -9871  1.58664E+00  1.48630E+00  6.67914E-01  2.39218E+00  6.65673E-02  1.97930E-01  2.48299E-02  1.45340E-01  1.76292E-02 -2.92471E-02  1.22129E-01 -3.76995E-02 -2.56457E-02 -8.97768E-03  1.28532E-01   -2188.35178826102
        -9870  1.73227E+00  1.53877E+00  6.65135E-01  2.24681E+00  6.74175E-02  1.53285E-01 -4.14116E-02  2.36733E-01  1.40594E-02 -4.46134E-02  1.05787E-01 -3.27497E-02  3.54515E-02 -1.46788E-02  1.37356E-01   -2204.73241527437
        -9869  1.66851E+00  1.49376E+00  7.04974E-01  2.31609E+00  6.40948E-02  1.47441E-01 -1.60459E-02  1.90708E-01 -2.23656E-03  3.81096E-03  1.68033E-01 -2.40747E-02 -1.96704E-03 -3.11932E-02  1.44400E-01   -2207.80960852373
        -9868  1.70548E+00  1.47982E+00  7.16192E-01  2.26293E+00  6.46198E-02  1.67526E-01 -1.79850E-02  1.76284E-01 -3.28196E-03 -2.51720E-02  1.38053E-01 -5.29031E-02 -1.63931E-02 -3.26386E-03  9.55798E-02   -2206.12500542405
        -9867  1.65217E+00  1.52660E+00  7.18874E-01  2.30637E+00  6.10785E-02  1.53942E-01 -3.00643E-02  1.57934E-01  1.68145E-02 -4.19028E-02  1.13081E-01 -8.90173E-03  1.40817E-03 -7.77674E-04  1.11974E-01   -2203.04659312811
        -9866  1.65320E+00  1.42687E+00  6.27931E-01  2.34317E+00  6.99845E-02  1.30742E-01 -8.81012E-03  1.49536E-01  7.30540E-03 -2.09873E-02  6.96699E-02 -9.56657E-03 -1.10143E-02 -6.49537E-04  1.22414E-01   -2207.97346467913
        -9865  1.62655E+00  1.47074E+00  6.88014E-01  2.33219E+00  7.08712E-02  1.66790E-01 -2.54383E-03  1.56700E-01  1.74354E-02 -1.36985E-02  9.91717E-02 -4.28949E-02 -3.67247E-02 -2.02829E-02  1.28109E-01   -2231.53902764561
        -9864  1.73400E+00  1.54868E+00  6.23786E-01  2.29367E+00  7.22539E-02  1.54482E-01  1.34557E-03  1.52088E-01  2.07003E-02 -6.08782E-02  9.75966E-02 -5.86651E-02 -5.84425E-03 -2.83480E-02  1.40216E-01   -2206.06305791695
        -9863  1.67805E+00  1.66369E+00  6.31377E-01  2.30253E+00  6.21361E-02  1.52314E-01 -8.00090E-03  1.23077E-01 -3.22920E-03 -5.30950E-02  1.19397E-01 -4.00639E-02 -1.89641E-02 -2.63862E-02  1.38037E-01   -2204.76409614251
        -9862  1.66908E+00  1.49776E+00  6.77861E-01  2.32704E+00  7.40823E-02  1.91971E-01 -1.88770E-02  1.41271E-01  3.47277E-02 -3.30830E-02  9.44293E-02 -4.30881E-02  1.05351E-02 -3.51016E-02  1.52179E-01   -2174.26730572138
        -9861  1.67888E+00  1.57888E+00  5.86007E-01  2.34479E+00  8.02934E-02  1.48067E-01 -3.12777E-02  1.40270E-01  3.38226E-02 -7.01357E-02  1.12758E-01 -5.23127E-02  2.07638E-02 -3.72959E-02  1.31863E-01   -2198.53201975456
        -9860  1.64701E+00  1.59466E+00  6.26249E-01  2.32568E+00  7.54281E-02  1.74772E-01 -1.04950E-02  1.11359E-01  1.79982E-02 -2.74395E-02  1.08595E-01 -4.64191E-02 -2.75053E-03 -1.09258E-02  1.11803E-01   -2217.94222552035
        -9859  1.63144E+00  1.51439E+00  6.62680E-01  2.26328E+00  6.29702E-02  1.56897E-01 -4.34801E-02  1.62049E-01  5.59468E-03 -4.34914E-02  1.40511E-01 -4.48138E-02  6.14849E-03 -3.76786E-03  1.73348E-01   -2235.49451822303
        -9858  1.67421E+00  1.50270E+00  6.24072E-01  2.28303E+00  6.60708E-02  1.21293E-01 -1.27046E-02  1.28915E-01  1.32786E-02 -6.92162E-02  1.43058E-01 -5.52752E-03  3.55403E-02 -3.38118E-02  1.51155E-01   -2214.69037609890
        -9857  1.61118E+00  1.57931E+00  5.54331E-01  2.33553E+00  6.68588E-02  1.93802E-01 -2.55809E-02  1.38726E-01  2.15339E-02 -5.82030E-02  1.32278E-01 -1.43667E-02  1.23718E-02 -1.65276E-02  1.34744E-01   -2186.51263297859
        -9856  1.62301E+00  1.55303E+00  5.67966E-01  2.31646E+00  7.05972E-02  2.06632E-01 -3.40392E-02  1.46942E-01  3.19469E-02 -4.28888E-02  1.10688E-01 -3.93047E-02  2.32419E-02 -2.09160E-02  1.35190E-01   -2194.63978958670
        -9855  1.59858E+00  1.58346E+00  5.83707E-01  2.36293E+00  8.10147E-02  1.69745E-01 -2.43120E-02  9.93098E-02  3.41487E-02 -4.15193E-02  1.22613E-01 -6.96720E-03  4.49377E-03 -2.78783E-02  1.29564E-01   -2168.56438022550
        -9854  1.61547E+00  1.53179E+00  6.40929E-01  2.31087E+00  8.39530E-02  1.54126E-01 -1.16093E-02  1.07741E-01  2.15684E-02 -1.97325E-02  1.02296E-01 -5.30706E-02 -2.20594E-03 -3.70069E-02  1.86779E-01   -2107.89220761952
        -9853  1.59378E+00  1.55963E+00  6.18925E-01  2.30403E+00  8.81423E-02  1.37098E-01 -1.29834E-02  1.43303E-01  1.06748E-02 -3.50211E-02  1.17028E-01 -3.48142E-02  1.18544E-02 -2.02210E-02  1.34120E-01   -2126.78476859385
        -9852  1.60152E+00  1.66229E+00  6.86237E-01  2.31336E+00  7.96543E-02  1.44521E-01  1.61853E-02  1.16732E-01  1.89860E-02 -1.59362E-02  1.02821E-01  3.74741E-04  5.91341E-03 -5.72252E-03  9.56014E-02   -2190.25010042413
        -9851  1.68042E+00  1.56805E+00  6.81507E-01  2.29267E+00  6.43526E-02  2.00257E-01 -1.13486E-02  7.88102E-02  1.34380E-02 -2.20776E-02  1.13202E-01 -1.32673E-02  1.52367E-02 -2.52653E-02  1.68779E-01   -2198.01656099273
        -9850  1.58585E+00  1.53259E+00  6.43782E-01  2.28954E+00  7.13766E-02  1.77125E-01  6.29338E-03  1.09000E-01  3.18572E-02 -1.20903E-02  9.83381E-02 -4.62944E-02 -1.14252E-02 -1.91061E-02  1.68164E-01   -2160.65159691083
        -9849  1.59493E+00  1.50788E+00  6.15725E-01  2.38741E+00  7.70880E-02  1.86939E-01 -1.42906E-02  1.11155E-01  7.45451E-03 -1.96856E-02  8.34057E-02  1.23236E-02  3.82322E-03  2.20298E-03  1.34374E-01   -2147.18756894928
        -9848  1.64189E+00  1.50141E+00  6.27627E-01  2.27925E+00  7.96505E-02  1.30497E-01  3.96819E-04  1.63102E-01  1.10516E-02 -2.49955E-02  1.25377E-01 -3.24783E-02 -1.43229E-02  4.63913E-03  1.60957E-01   -2160.90087028003
        -9847  1.70984E+00  1.49928E+00  6.31427E-01  2.26095E+00  6.82073E-02  1.47078E-01 -1.45655E-02  1.46655E-01  1.83180E-02 -9.01054E-03  8.80436E-02 -2.76948E-02 -8.90494E-03 -6.07528E-03  1.72694E-01   -2157.56345613313
        -9846  1.66980E+00  1.53504E+00  6.91486E-01  2.31730E+00  6.80525E-02  1.57588E-01  5.77095E-03  1.29359E-01  1.00434E-02 -1.42379E-03  9.96613E-02 -5.07179E-03  2.90972E-02  5.02910E-04  2.05448E-01   -2143.05356813353
        -9845  1.67323E+00  1.46124E+00  6.04273E-01  2.29381E+00  7.25496E-02  1.70620E-01 -3.62383E-03  1.83595E-01  9.28140E-03  2.19482E-04  8.54058E-02 -3.14233E-02  3.31340E-02 -3.73767E-03  2.07611E-01   -2149.44733504763
        -9844  1.66265E+00  1.48217E+00  5.67935E-01  2.32155E+00  7.23445E-02  1.81474E-01 -2.39477E-02  1.65887E-01  1.36987E-02 -5.13336E-02  1.35863E-01 -2.75058E-02 -2.86435E-03  4.53676E-03  1.47818E-01   -2179.10865125504
        -9843  1.57235E+00  1.48125E+00  5.80196E-01  2.28837E+00  6.84008E-02  2.35418E-01 -1.36473E-02  2.08707E-01  3.81829E-03 -4.86934E-02  9.81639E-02  5.97191E-03  4.75918E-03  1.35766E-02  1.81486E-01   -2199.25589355063
        -9842  1.57552E+00  1.57431E+00  5.92498E-01  2.25741E+00  5.85239E-02  1.86586E-01  1.32639E-02  2.04529E-01  1.28200E-02 -6.24750E-02  1.45831E-01 -2.30231E-02  2.96413E-03  1.23765E-02  1.40576E-01   -2245.76369133988
        -9841  1.66443E+00  1.50428E+00  6.51838E-01  2.23971E+00  5.40530E-02  1.98762E-01 -1.69230E-02  1.75053E-01  3.10768E-03 -5.04360E-02  1.35479E-01 -4.96961E-03 -1.27143E-02  1.33735E-03  1.20259E-01   -2247.17938007134
        -9840  1.65114E+00  1.51243E+00  6.57795E-01  2.18618E+00  5.28378E-02  1.66599E-01 -1.55833E-02  1.84001E-01  3.29667E-02 -1.62954E-02  1.14706E-01 -1.26304E-02 -1.10529E-02  2.66866E-02  1.64413E-01   -2233.50894617352
        -9839  1.60595E+00  1.51254E+00  6.09420E-01  2.14428E+00  6.16943E-02  1.73368E-01 -1.39363E-02  1.63849E-01  1.94855E-04 -2.91271E-03  8.30670E-02 -1.32017E-02 -4.92897E-03  4.06729E-03  1.46192E-01   -2194.63057620886
        -9838  1.60293E+00  1.49527E+00  5.95832E-01  2.18981E+00  6.93702E-02  2.27326E-01 -2.05091E-02  1.77123E-01  4.05224E-03  5.89776E-02  1.17574E-01 -1.61080E-02  2.78289E-02  2.40729E-02  1.15831E-01   -2187.11061559943
        -9837  1.60412E+00  1.51055E+00  5.70115E-01  2.28983E+00  5.83561E-02  2.05937E-01 -7.13639E-03  1.47622E-01  8.10672E-04 -1.25014E-02  1.07866E-01 -4.06165E-02 -1.79992E-02  2.54626E-02  1.58633E-01   -2206.51538076636
        -9836  1.62061E+00  1.47651E+00  6.64983E-01  2.20241E+00  6.30432E-02  1.57880E-01 -9.77090E-03  9.63039E-02  3.09655E-02 -1.28499E-03  1.14857E-01 -3.22143E-02 -9.66286E-03  6.35324E-03  2.14436E-01   -2188.35430222058
        -9835  1.57822E+00  1.50205E+00  6.60370E-01  2.28610E+00  7.54462E-02  1.28965E-01 -1.31426E-02  1.31331E-01  2.45892E-02 -1.65174E-03  8.75993E-02 -1.15748E-02  6.51239E-04 -2.35081E-03  1.90020E-01   -2174.19185115831
        -9834  1.65239E+00  1.45187E+00  6.24575E-01  2.24252E+00  6.41179E-02  1.33715E-01  6.47440E-05  1.19415E-01  1.35055E-02  1.36319E-03  1.10927E-01 -3.42725E-03 -5.63049E-03 -3.53855E-02  1.58818E-01   -2143.82776521316
        -9833  1.68254E+00  1.58433E+00  5.80556E-01  2.26896E+00  6.87551E-02  1.29648E-01  3.11471E-03  1.27920E-01  1.74123E-03 -1.80653E-02  1.62545E-01 -1.49116E-02 -2.60285E-02  6.03231E-02  1.69667E-01   -2155.91640594466
        -9832  1.60730E+00  1.61900E+00  5.62027E-01  2.19685E+00  6.92074E-02  1.76906E-01  9.05393E-03  1.15760E-01  1.01758E-02  2.01364E-03  1.13607E-01 -2.68433E-02 -1.33093E-03  3.62630E-02  1.79566E-01   -2164.93927543625
        -9831  1.53910E+00  1.51161E+00  6.29175E-01  2.30392E+00  6.48121E-02  1.94912E-01 -4.73994E-03  9.62507E-02  1.88769E-02 -2.82910E-03  9.24528E-02 -3.93402E-02 -1.39164E-02 -4.78628E-05  1.83670E-01   -2199.91297030385
        -9830  1.61667E+00  1.47804E+00  5.71926E-01  2.34416E+00  6.39163E-02  2.11467E-01 -3.84068E-02  1.32521E-01  8.99631E-03 -9.52531E-03  1.14148E-01  2.85674E-03  3.78661E-03  2.43061E-02  1.65064E-01   -2197.32881897291
        -9829  1.67295E+00  1.50926E+00  5.51352E-01  2.19986E+00  6.12736E-02  1.87697E-01  2.63057E-03  1.50659E-01  2.02141E-02 -1.28692E-02  1.29139E-01 -2.63468E-02 -4.22707E-02  3.35264E-02  1.53882E-01   -2199.81438317941
        -9828  1.57551E+00  1.47593E+00  5.87450E-01  2.33223E+00  5.51843E-02  1.72390E-01  1.94602E-02  1.40598E-01  2.55339E-02 -4.85496E-03  1.35890E-01  1.55337E-02 -3.65606E-03  3.60849E-02  1.59795E-01   -2180.55853449850
        -9827  1.64784E+00  1.57745E+00  6.41304E-01  2.27806E+00  6.35887E-02  1.81422E-01 -5.08183E-02  1.86118E-01  1.79658E-02  7.25382E-03  1.45668E-01  9.74789E-03 -2.54705E-02  3.22656E-02  2.04798E-01   -2223.88653968603
        -9826  1.57249E+00  1.53869E+00  5.73237E-01  2.26666E+00  6.89482E-02  1.81943E-01 -2.75306E-02  2.13192E-01  2.06416E-02 -1.50786E-02  1.28412E-01  8.61015E-03 -5.18570E-02  4.89773E-02  2.08622E-01   -2185.55839517242
        -9825  1.59381E+00  1.53794E+00  6.17482E-01  2.32527E+00  5.81657E-02  2.14599E-01 -3.13509E-02  1.66302E-01  1.52843E-02  2.39320E-02  1.92459E-01 -2.48870E-02  7.69075E-03  6.96423E-02  2.01703E-01   -2191.57646398265
        -9824  1.62294E+00  1.63921E+00  6.92303E-01  2.34026E+00  6.67048E-02  1.77921E-01  6.46071E-03  1.63381E-01  1.04633E-02 -1.48546E-02  1.67351E-01 -1.43180E-02 -1.15505E-02  4.07229E-02  1.56464E-01   -2166.80583708611
        -9823  1.61956E+00  1.58874E+00  6.08569E-01  2.31004E+00  6.63257E-02  1.69017E-01  5.49337E-03  2.34416E-01 -1.84148E-03 -2.47606E-02  1.20698E-01 -3.52103E-02  6.34908E-03  1.90927E-02  1.30930E-01   -2153.09548460202
        -9822  1.66286E+00  1.61376E+00  7.06093E-01  2.33578E+00  6.17060E-02  1.62634E-01  1.82317E-02  1.78754E-01 -2.86504E-03  3.50298E-02  1.38277E-01 -4.69893E-02 -5.61005E-03  3.91657E-02  1.32261E-01   -2190.43329968317
        -9821  1.66500E+00  1.60842E+00  6.18392E-01  2.24492E+00  6.19162E-02  2.01952E-01  1.69158E-03  1.40255E-01  4.24625E-03  4.57024E-02  1.42090E-01 -3.26097E-02  3.02515E-03  3.92543E-03  1.49722E-01   -2174.38723221574
        -9820  1.68006E+00  1.61035E+00  6.75553E-01  2.17589E+00  6.53878E-02  1.69030E-01  1.75450E-03  1.96535E-01 -2.13758E-03  2.55599E-02  1.52947E-01 -3.66958E-02  3.39897E-03  3.11768E-02  1.78091E-01   -2139.05665582994
        -9819  1.57268E+00  1.58586E+00  6.71404E-01  2.21531E+00  6.89809E-02  1.77826E-01  4.29056E-03  1.72264E-01  1.00647E-03  2.97938E-02  1.22339E-01 -4.36724E-02  1.02330E-02  3.15595E-02  1.51345E-01   -2168.70314803820
        -9818  1.64839E+00  1.58684E+00  7.71790E-01  2.25600E+00  6.65063E-02  1.98327E-01  4.70530E-03  1.57792E-01 -1.17565E-02  4.91287E-02  1.34915E-01 -5.73948E-02  3.11409E-02  6.45430E-03  1.34918E-01   -2119.74117640477
        -9817  1.68912E+00  1.50781E+00  5.96326E-01  2.26649E+00  6.97725E-02  1.93788E-01  7.68801E-03  1.46209E-01  3.62207E-02  5.25134E-02  1.47898E-01 -4.67499E-02 -1.23349E-02  1.86230E-02  1.57780E-01   -2137.91204016551
        -9816  1.61198E+00  1.52760E+00  6.67278E-01  2.32619E+00  6.50754E-02  1.76094E-01  2.30376E-02  1.54028E-01  7.70929E-03  4.90772E-02  1.17915E-01 -1.82007E-02  1.69167E-02  1.32705E-03  1.83891E-01   -2179.61573280089
        -9815  1.59992E+00  1.60127E+00  5.98076E-01  2.28028E+00  7.17331E-02  1.96821E-01  1.94031E-02  1.34117E-01  1.54427E-02  2.57981E-02  9.33703E-02 -3.52055E-02  3.49721E-03  2.06484E-04  1.24246E-01   -2186.75753509691
        -9814  1.57773E+00  1.48766E+00  5.76334E-01  2.22986E+00  6.87623E-02  2.17455E-01  2.26853E-02  1.84085E-01  9.46689E-03  5.40390E-02  9.97094E-02 -1.45698E-02  2.31945E-02  1.50545E-02  1.19171E-01   -2180.28960461206
        -9813  1.56992E+00  1.51166E+00  6.19648E-01  2.35185E+00  6.44222E-02  1.78843E-01  2.28778E-02  1.52009E-01 -2.68260E-03  1.60582E-02  9.92859E-02 -4.72955E-02  3.67778E-02 -1.55994E-03  1.47800E-01   -2207.71252942682
        -9812  1.66919E+00  1.55680E+00  6.62020E-01  2.23921E+00  5.81782E-02  1.63802E-01  4.27890E-02  1.37035E-01  3.10645E-02  2.98804E-02  8.16675E-02 -3.39691E-02  1.48049E-02  1.00023E-03  1.66718E-01   -2242.60419862093
        -9811  1.62378E+00  1.57580E+00  6.25114E-01  2.22066E+00  5.89371E-02  1.94114E-01  1.23362E-02  1.41800E-01  8.27367E-03  1.03632E-02  1.02326E-01 -3.84679E-02  4.50380E-03 -1.96122E-03  1.33400E-01   -2227.91264999405
