TABLE NO.     4: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   MCMCOBJ
         7069  1.65394E+00  1.61881E+00  7.35652E-01  2.37384E+00  5.59915E-02  1.79425E-01 -2.24957E-02  2.15390E-01  8.59021E-03 -4.40651E-02  2.01461E-01 -6.89662E-03  3.57875E-02 -1.35817E-02  1.62757E-01   -2337.13914028454
         7070  1.58891E+00  1.51549E+00  6.97400E-01  2.36517E+00  5.33877E-02  1.29218E-01 -6.32751E-03  1.39470E-01  1.47481E-02 -6.77409E-02  1.53413E-01 -4.31361E-03  2.91191E-02 -8.88625E-03  1.99026E-01   -2320.07275129731
         7071  1.60993E+00  1.47750E+00  7.36062E-01  2.47669E+00  6.37752E-02  1.55438E-01  1.61552E-03  1.66628E-01 -2.84148E-03 -5.72473E-02  1.53968E-01 -1.44940E-02  2.42636E-02  3.91164E-05  1.65518E-01   -2290.06175741511
         7072  1.59983E+00  1.48580E+00  7.39453E-01  2.34822E+00  6.40697E-02  2.00062E-01  1.17432E-02  1.38672E-01 -1.45904E-02 -2.42442E-02  1.66317E-01 -2.93667E-02  2.58815E-02  3.83428E-02  1.69799E-01   -2243.69389617853
         7073  1.60378E+00  1.44141E+00  7.29815E-01  2.36926E+00  6.75050E-02  2.00554E-01  1.21824E-02  1.28137E-01  3.56939E-02 -1.54664E-02  1.57678E-01 -2.79020E-02  3.72693E-02  1.74268E-02  1.95373E-01   -2273.90172114042
         7074  1.74767E+00  1.50628E+00  7.07511E-01  2.24941E+00  6.03839E-02  1.67567E-01  7.23046E-03  8.30503E-02 -3.45372E-03 -1.27490E-02  1.59676E-01 -1.24750E-02  7.18718E-04  3.05047E-02  1.38502E-01   -2341.12135347159
         7075  1.62654E+00  1.43665E+00  6.89388E-01  2.34618E+00  6.47730E-02  1.86536E-01  1.40122E-02  1.11244E-01  2.37620E-02 -2.19374E-02  1.42777E-01 -7.23051E-03  2.41492E-02  2.10706E-02  1.48875E-01   -2267.37831183606
         7076  1.63465E+00  1.54158E+00  6.78178E-01  2.29822E+00  7.45880E-02  1.69720E-01  6.39733E-03  9.24444E-02  1.04308E-02 -3.13212E-02  2.04312E-01 -7.79529E-04  1.76577E-02 -2.33347E-02  1.11462E-01   -2247.68755205729
         7077  1.64270E+00  1.59316E+00  8.27591E-01  2.35137E+00  7.37987E-02  1.49425E-01 -6.70101E-03  8.95910E-02  1.93242E-02 -1.00964E-02  1.67945E-01  3.71549E-03  9.86473E-04 -2.69999E-03  1.26529E-01   -2308.78615511041
         7078  1.61484E+00  1.55215E+00  8.19775E-01  2.37525E+00  6.53661E-02  2.00440E-01 -1.06250E-02  1.14192E-01  3.64500E-02  5.79115E-03  1.43860E-01  7.03083E-04  4.64505E-03  1.30534E-02  1.26178E-01   -2292.90055929356
         7079  1.70980E+00  1.51185E+00  8.04003E-01  2.37031E+00  6.05608E-02  2.00139E-01 -2.95445E-02  9.80061E-02  4.94241E-02 -8.55235E-03  1.43337E-01 -4.14667E-02  2.93537E-02 -2.18630E-02  1.81481E-01   -2312.89800830495
         7080  1.65533E+00  1.50984E+00  8.54568E-01  2.32728E+00  5.33607E-02  1.79335E-01 -3.55072E-02  1.32548E-01  1.70510E-02  4.37376E-03  1.35674E-01 -5.31928E-03  4.79563E-02 -1.74701E-02  1.42183E-01   -2313.16474360560
         7081  1.63419E+00  1.54473E+00  7.14596E-01  2.43452E+00  5.04101E-02  1.55102E-01 -4.18343E-03  1.58391E-01  8.52006E-03  2.26680E-02  1.95365E-01 -1.34597E-02  3.48248E-02  3.58665E-02  2.02042E-01   -2372.70227721695
         7082  1.66710E+00  1.56127E+00  7.46128E-01  2.36134E+00  4.54297E-02  1.67875E-01  6.00272E-03  1.24374E-01  2.21418E-02 -2.29369E-02  1.99677E-01  2.99626E-02  3.95625E-02  1.62999E-02  2.37689E-01   -2376.46334629991
         7083  1.67575E+00  1.51864E+00  7.35051E-01  2.36857E+00  4.17188E-02  1.77753E-01  9.59107E-03  8.09362E-02  2.72985E-02 -6.09907E-03  2.03088E-01  3.49216E-02  1.31674E-02  5.49801E-02  1.68628E-01   -2379.64742185189
         7084  1.73179E+00  1.57285E+00  8.21740E-01  2.33377E+00  4.85044E-02  2.05148E-01 -3.97261E-04  8.01772E-02  7.35486E-02 -1.63864E-02  2.86129E-01  3.50660E-02  1.79624E-03  3.71929E-02  1.65033E-01   -2392.54800451261
         7085  1.69096E+00  1.53860E+00  7.88506E-01  2.34826E+00  4.67658E-02  1.52724E-01  2.21770E-03  1.22108E-01  1.69482E-02 -2.04097E-02  2.52574E-01 -5.66795E-03 -2.28310E-02  5.93063E-02  1.82570E-01   -2368.44067142431
         7086  1.67593E+00  1.57185E+00  7.17996E-01  2.34909E+00  4.30340E-02  1.84715E-01 -2.95850E-03  1.39073E-01  3.00051E-02 -6.68488E-02  4.21258E-01 -6.60731E-03 -5.13320E-03  1.00111E-01  1.86306E-01   -2306.19866438205
         7087  1.55157E+00  1.62570E+00  7.04107E-01  2.35200E+00  4.88080E-02  2.51677E-01  3.30046E-02  1.12979E-01  3.88552E-02  5.12134E-03  3.21431E-01 -9.12579E-03  1.80594E-02  6.42001E-02  1.77462E-01   -2310.06741778504
         7088  1.61173E+00  1.62046E+00  7.36506E-01  2.42125E+00  6.03554E-02  1.69423E-01  2.23481E-02  1.07381E-01  2.52480E-03  1.34797E-02  2.99715E-01  1.99262E-03 -6.83755E-03  5.01512E-02  1.95815E-01   -2225.16809480431
         7089  1.68632E+00  1.56789E+00  7.77691E-01  2.36263E+00  5.51909E-02  1.97435E-01  2.17849E-02  1.43745E-01  5.77809E-02 -1.05587E-02  3.36562E-01 -1.36690E-02 -3.74934E-02  8.56836E-02  2.09089E-01   -2311.01574490711
         7090  1.67106E+00  1.55330E+00  7.49704E-01  2.30666E+00  5.38127E-02  1.93029E-01  1.83115E-02  1.48618E-01  7.07206E-02  1.83812E-02  3.21440E-01  1.25839E-02 -1.01018E-02  1.00991E-01  1.75500E-01   -2316.77451238987
         7091  1.69997E+00  1.56937E+00  7.66993E-01  2.34111E+00  5.02958E-02  2.69340E-01  2.98641E-02  1.43566E-01  1.16913E-01  5.66111E-02  3.76348E-01  3.33828E-02  1.53935E-02  1.13925E-01  1.90616E-01   -2330.96404482831
         7092  1.53646E+00  1.59721E+00  8.24035E-01  2.39213E+00  5.22934E-02  1.71414E-01  6.67682E-03  1.85602E-01  5.82187E-02  9.09372E-04  2.58147E-01  2.83267E-02 -2.79468E-02  6.01935E-02  1.58191E-01   -2313.68689849043
         7093  1.68426E+00  1.46190E+00  9.34160E-01  2.44986E+00  5.03937E-02  1.82813E-01  1.56229E-02  1.97105E-01  2.98637E-02  1.57277E-02  2.50751E-01  7.34926E-03 -2.51072E-02  6.31126E-02  1.64327E-01   -2351.83664387694
         7094  1.63872E+00  1.54174E+00  8.81085E-01  2.49099E+00  4.78221E-02  2.35590E-01  2.08763E-02  1.85125E-01  2.05178E-02  6.00185E-03  2.45975E-01  5.82088E-03 -1.51290E-03  6.63425E-03  1.44846E-01   -2336.08226676789
         7095  1.70021E+00  1.52202E+00  9.31586E-01  2.46543E+00  5.10519E-02  1.47570E-01 -1.13917E-02  1.50386E-01  5.17295E-02 -3.72488E-02  2.34218E-01 -7.57066E-03  2.83910E-02  6.34053E-03  1.60102E-01   -2332.46528131693
         7096  1.69336E+00  1.61345E+00  9.09735E-01  2.48079E+00  5.46056E-02  2.04343E-01  1.57769E-02  1.50588E-01  4.31386E-02 -1.14736E-02  2.57559E-01  1.85573E-02 -2.98689E-03  3.68512E-02  1.55381E-01   -2315.74883571293
         7097  1.67045E+00  1.60015E+00  9.35320E-01  2.46389E+00  6.02526E-02  2.16668E-01  2.71203E-03  1.36005E-01  4.19283E-02  9.33360E-03  3.35577E-01  1.31386E-02 -5.05308E-03  1.24303E-01  1.84950E-01   -2335.05216755962
         7098  1.61972E+00  1.56212E+00  9.28326E-01  2.50145E+00  5.39665E-02  1.69588E-01  2.15300E-02  1.29363E-01  4.59498E-02  2.48667E-02  3.52849E-01  2.16020E-02 -3.36614E-03  1.07725E-01  1.64579E-01   -2318.32730694882
         7099  1.66881E+00  1.56848E+00  8.68747E-01  2.48285E+00  5.12412E-02  2.10484E-01 -2.22417E-02  1.41821E-01  5.59358E-02  1.52084E-02  4.21347E-01  3.51053E-02 -2.00895E-03  5.80051E-02  1.39611E-01   -2318.58080920977
         7100  1.55167E+00  1.58484E+00  9.66469E-01  2.42511E+00  5.93340E-02  1.51844E-01 -1.04506E-02  1.34355E-01  5.39624E-02 -4.75311E-02  3.77346E-01  4.16317E-02 -1.79473E-02  1.05459E-01  2.03510E-01   -2258.01089443448
         7101  1.58957E+00  1.58373E+00  6.91475E-01  2.39143E+00  6.00598E-02  2.37939E-01 -1.22446E-02  1.72666E-01  2.26879E-02 -3.03169E-02  2.58205E-01  1.91406E-02  1.64585E-02  1.55242E-02  1.80699E-01   -2241.11420422515
         7102  1.57448E+00  1.47786E+00  7.48787E-01  2.35340E+00  6.26310E-02  1.92272E-01  1.68750E-02  1.14245E-01  5.85279E-02 -5.14923E-02  3.34618E-01 -1.20349E-02  7.03108E-03  4.07343E-02  1.72105E-01   -2258.74461694304
         7103  1.68821E+00  1.47757E+00  8.06762E-01  2.28818E+00  5.27785E-02  2.07084E-01 -1.02418E-02  1.26176E-01  2.42613E-02 -8.21214E-02  3.33916E-01  1.32777E-02 -1.13818E-02  8.73323E-02  1.59869E-01   -2304.87624939895
         7104  1.57411E+00  1.52433E+00  7.95912E-01  2.33942E+00  5.10665E-02  2.55628E-01  1.38022E-02  1.37936E-01  2.25577E-02 -3.72735E-02  3.20152E-01 -2.69549E-02 -7.83497E-03  6.69478E-02  1.43883E-01   -2350.67026450202
         7105  1.65694E+00  1.52311E+00  7.48718E-01  2.30911E+00  4.74245E-02  1.74572E-01  9.36045E-03  1.32027E-01  1.85183E-02 -4.65230E-03  2.88673E-01  8.39942E-03  1.64247E-02  6.09906E-02  1.50545E-01   -2368.68325946499
         7106  1.75193E+00  1.55652E+00  6.50648E-01  2.29722E+00  5.33484E-02  1.69319E-01  2.68457E-02  1.43542E-01 -6.42066E-03 -1.43607E-02  3.45152E-01  1.60098E-02  3.35843E-02  1.10807E-01  2.10104E-01   -2284.92813074175
         7107  1.69833E+00  1.46456E+00  6.81588E-01  2.34640E+00  5.12934E-02  1.90257E-01  1.61121E-02  1.33777E-01  2.46253E-02 -5.91763E-03  2.88917E-01 -6.42968E-03  1.44920E-02  6.00185E-02  1.61802E-01   -2320.51472424818
         7108  1.62133E+00  1.50441E+00  7.45135E-01  2.37471E+00  4.92093E-02  1.72630E-01  4.27367E-03  1.57313E-01 -3.03962E-02 -3.75806E-02  2.96515E-01 -2.64280E-02  4.03960E-03  2.18794E-02  1.68296E-01   -2315.02586914608
         7109  1.68240E+00  1.53663E+00  7.40288E-01  2.34563E+00  5.47101E-02  1.39235E-01  7.33781E-03  1.68570E-01  1.67214E-03 -5.41546E-02  2.43206E-01 -2.96968E-02  9.23537E-03  1.70375E-02  2.01635E-01   -2337.93969204843
         7110  1.64856E+00  1.53668E+00  6.60380E-01  2.34531E+00  5.30034E-02  2.10911E-01  2.65832E-02  1.37501E-01 -4.40824E-02 -3.66308E-02  2.15961E-01 -3.12235E-02 -2.57980E-02  7.73566E-02  2.51681E-01   -2281.25309100012
         7111  1.68676E+00  1.53837E+00  7.66276E-01  2.34774E+00  5.61870E-02  1.82566E-01  4.76985E-02  1.52162E-01  1.65789E-02 -2.04995E-02  3.03820E-01  1.71261E-02 -5.76427E-03  8.05097E-02  1.74570E-01   -2273.27032401483
         7112  1.58657E+00  1.55524E+00  7.39843E-01  2.36240E+00  5.91134E-02  1.90217E-01  1.08124E-03  1.34533E-01  4.55355E-03 -2.23339E-02  2.51197E-01 -1.76929E-02  2.34621E-03  4.58528E-02  1.83337E-01   -2301.06109377730
         7113  1.54794E+00  1.54430E+00  8.17118E-01  2.33427E+00  6.13602E-02  1.73861E-01  1.06098E-02  1.35840E-01  2.38444E-02 -2.85047E-02  1.76580E-01 -5.34669E-04  2.61242E-02  2.31278E-02  1.59798E-01   -2282.93079780638
         7114  1.58483E+00  1.51244E+00  7.68125E-01  2.32258E+00  6.43873E-02  1.89769E-01 -1.97623E-02  1.30044E-01  9.71674E-03 -3.74551E-02  1.59172E-01  2.20048E-02  1.93165E-02  1.50554E-02  1.50976E-01   -2328.66475403039
         7115  1.67494E+00  1.56203E+00  7.26849E-01  2.43287E+00  6.18021E-02  1.57809E-01 -4.91172E-02  1.67145E-01 -1.82797E-04 -1.89921E-02  1.58541E-01  7.20401E-03  1.79464E-02  1.03288E-02  1.70324E-01   -2315.94540205526
         7116  1.68317E+00  1.67113E+00  8.12390E-01  2.33057E+00  6.57111E-02  1.64803E-01 -6.10106E-02  1.53723E-01  8.16126E-03 -3.39030E-02  1.91822E-01 -3.33814E-02  3.68758E-02 -1.09469E-02  1.52212E-01   -2281.97685691835
         7117  1.69994E+00  1.63558E+00  7.36350E-01  2.34079E+00  6.01115E-02  1.65431E-01 -2.13424E-03  1.84629E-01  1.31287E-02 -7.05907E-02  2.39025E-01  9.56431E-03  7.48137E-03  2.37887E-02  1.04179E-01   -2272.15982219894
         7118  1.63583E+00  1.61246E+00  7.03766E-01  2.34232E+00  6.40353E-02  1.75130E-01 -1.46988E-02  1.57414E-01 -5.57974E-03 -7.19728E-03  1.93499E-01 -5.69450E-03  1.39528E-02  1.69982E-02  1.08576E-01   -2284.95349190541
         7119  1.65349E+00  1.57330E+00  6.69950E-01  2.23226E+00  6.28925E-02  1.82577E-01 -1.93392E-02  2.26563E-01 -1.47428E-02 -7.28139E-03  2.20929E-01 -4.22433E-02  3.80426E-03  1.84960E-02  1.23241E-01   -2269.21334108813
         7120  1.60281E+00  1.53456E+00  7.35463E-01  2.32131E+00  5.88857E-02  1.56625E-01 -2.23364E-02  2.20403E-01  1.68453E-02  7.08887E-03  2.13761E-01 -3.34252E-03 -5.41466E-02 -3.62549E-02  1.66993E-01   -2296.91916509353
         7121  1.64304E+00  1.58110E+00  7.45375E-01  2.30528E+00  5.61616E-02  1.76870E-01 -5.68627E-02  2.21237E-01  3.18588E-02 -5.67320E-03  1.68993E-01 -2.07375E-02  3.89487E-04 -2.01288E-02  2.01933E-01   -2331.01641702947
         7122  1.65785E+00  1.49149E+00  7.30832E-01  2.25971E+00  5.78260E-02  1.68892E-01 -2.83746E-02  1.85419E-01  3.33318E-02  4.91491E-04  1.43254E-01 -1.94669E-02 -2.94008E-02 -3.45993E-03  1.47838E-01   -2344.28152357372
         7123  1.61975E+00  1.58304E+00  6.36068E-01  2.38516E+00  5.05092E-02  1.55154E-01 -2.58530E-02  1.90270E-01  1.83616E-02 -8.35179E-03  1.32065E-01 -1.12220E-02  1.96181E-03  1.61808E-02  1.29393E-01   -2401.42914067375
         7124  1.69311E+00  1.57991E+00  6.89564E-01  2.33423E+00  5.30721E-02  1.44738E-01 -1.04477E-02  1.74917E-01  2.45708E-02 -8.78930E-03  1.29017E-01 -8.57131E-03  1.12049E-02  3.29738E-02  1.48692E-01   -2365.88027768177
         7125  1.58624E+00  1.62285E+00  7.00254E-01  2.27500E+00  5.25793E-02  1.43642E-01 -2.48684E-02  1.63365E-01  2.58198E-02 -3.76813E-02  1.49590E-01 -2.02082E-02  5.23949E-03  4.01534E-03  1.38376E-01   -2356.48687604000
         7126  1.63220E+00  1.59244E+00  6.85876E-01  2.36126E+00  5.84352E-02  1.80502E-01 -2.98051E-02  1.73994E-01  2.58085E-02 -4.49117E-02  1.52878E-01 -7.45040E-03 -3.01530E-02  2.42117E-02  1.72435E-01   -2293.51791831313
         7127  1.63413E+00  1.58611E+00  7.47698E-01  2.38186E+00  6.06111E-02  2.62224E-01 -2.69755E-02  1.83930E-01 -2.31011E-02 -2.43286E-02  1.68733E-01 -9.17038E-02  7.99921E-03  9.97189E-03  2.28836E-01   -2277.21573119534
         7128  1.75853E+00  1.59744E+00  7.19022E-01  2.28630E+00  6.54280E-02  1.75256E-01  6.62292E-03  1.60217E-01 -1.37047E-03  7.46279E-03  1.32535E-01 -2.20426E-03  3.73736E-02  4.05131E-03  1.29697E-01   -2254.40808457693
         7129  1.72441E+00  1.49793E+00  6.93095E-01  2.27255E+00  6.06199E-02  1.54482E-01  2.60367E-02  1.80716E-01  3.45950E-03 -8.22348E-03  1.51209E-01 -1.74490E-02  2.31398E-02 -1.54370E-02  1.15447E-01   -2295.12114281590
         7130  1.57987E+00  1.52178E+00  6.61759E-01  2.35355E+00  6.26073E-02  2.01862E-01  5.18623E-02  1.70589E-01  6.97944E-03  2.55340E-02  1.68047E-01 -3.11607E-02 -1.22246E-02 -2.05262E-03  1.20671E-01   -2296.15632569147
         7131  1.54671E+00  1.42756E+00  7.54314E-01  2.28221E+00  5.27734E-02  1.58620E-01  1.73761E-02  1.69420E-01  1.24636E-02  7.87990E-03  1.88160E-01  1.49937E-03  2.09373E-02 -1.48418E-02  1.07634E-01   -2337.44913330979
         7132  1.61736E+00  1.46316E+00  7.86276E-01  2.31166E+00  6.06571E-02  1.86537E-01  2.01197E-02  1.37535E-01  1.88385E-02 -1.20262E-02  2.00103E-01 -1.94507E-02  1.94646E-02 -8.06666E-03  1.01106E-01   -2320.76961851797
         7133  1.62881E+00  1.51526E+00  7.31091E-01  2.31822E+00  6.05245E-02  2.09364E-01 -6.92784E-03  1.47637E-01 -5.44694E-04  9.63857E-03  1.59973E-01 -4.87149E-02  3.67073E-02 -4.46277E-03  1.27941E-01   -2303.47383274829
         7134  1.60239E+00  1.54743E+00  6.60124E-01  2.38804E+00  5.49826E-02  1.37782E-01  1.20106E-02  1.94274E-01  2.54398E-02  4.64041E-02  1.62023E-01 -2.83005E-02  8.86380E-03 -7.99715E-03  1.12629E-01   -2317.73286100708
         7135  1.63824E+00  1.58317E+00  7.19263E-01  2.35513E+00  5.95739E-02  2.20997E-01  1.82774E-02  2.26806E-01  2.92496E-03  6.30016E-02  1.48389E-01 -4.52430E-03  2.46719E-02 -1.78133E-02  1.18430E-01   -2301.14432486409
         7136  1.58552E+00  1.59924E+00  6.84819E-01  2.36150E+00  6.18689E-02  1.98184E-01  4.56181E-03  1.78228E-01 -5.13628E-03  2.25777E-02  1.08105E-01 -6.09639E-02  3.02249E-02  2.60805E-03  1.44463E-01   -2329.64787693792
         7137  1.69539E+00  1.54143E+00  6.43548E-01  2.33899E+00  6.06521E-02  1.84912E-01  1.82288E-02  1.44660E-01 -1.89814E-02 -6.08648E-03  9.27011E-02 -3.35336E-03  3.30278E-02 -6.32818E-03  1.94561E-01   -2329.57198606096
         7138  1.69579E+00  1.57366E+00  5.90574E-01  2.42575E+00  5.95016E-02  1.62111E-01  1.80280E-02  1.39183E-01  1.14346E-02 -2.10503E-02  1.17189E-01 -1.08022E-03 -2.68437E-03 -4.28583E-03  1.59139E-01   -2353.55879134190
         7139  1.63699E+00  1.55386E+00  7.32336E-01  2.27912E+00  5.65276E-02  1.63992E-01  1.02535E-02  1.39867E-01 -2.71145E-02 -1.61095E-02  1.23775E-01 -6.58005E-03  2.12767E-02 -2.09165E-02  1.62489E-01   -2334.94768266209
         7140  1.68420E+00  1.58558E+00  6.41422E-01  2.34522E+00  6.40038E-02  1.50247E-01 -6.78986E-03  1.30705E-01  4.88845E-04 -2.07751E-02  1.43473E-01 -3.33369E-02  3.45131E-02 -1.48788E-02  1.57805E-01   -2267.44680459227
         7141  1.59786E+00  1.57189E+00  6.98043E-01  2.39933E+00  7.07312E-02  1.49249E-01  2.97836E-03  1.17092E-01 -1.35869E-04 -3.34521E-02  1.62807E-01 -9.31880E-03 -9.90939E-03 -6.48375E-03  1.67470E-01   -2334.41025398035
         7142  1.59799E+00  1.60455E+00  7.20929E-01  2.33909E+00  6.16000E-02  1.47444E-01  8.68543E-03  1.31784E-01 -1.67254E-02 -1.44914E-02  1.26235E-01 -1.90559E-02 -1.55436E-02 -1.24898E-02  9.52525E-02   -2375.36047275086
         7143  1.63769E+00  1.55194E+00  7.11165E-01  2.35713E+00  6.10095E-02  1.72190E-01  3.69832E-02  1.48258E-01  7.41193E-03 -2.59020E-02  1.08407E-01 -1.97749E-02 -7.03725E-04 -1.85648E-02  1.03784E-01   -2348.02212852197
         7144  1.64394E+00  1.60922E+00  6.81243E-01  2.37214E+00  5.89855E-02  1.97232E-01 -3.69657E-03  1.70666E-01  1.42574E-03 -2.97378E-02  1.22351E-01 -3.38145E-02  2.04093E-02 -3.78372E-02  1.62672E-01   -2385.79057459883
         7145  1.64593E+00  1.55709E+00  7.17416E-01  2.33398E+00  5.96054E-02  1.84096E-01  1.97968E-02  2.08073E-01 -3.51254E-03 -4.27017E-02  1.28590E-01 -6.56912E-04  5.82746E-02 -1.41561E-02  1.51778E-01   -2339.62629266374
         7146  1.60684E+00  1.52530E+00  7.87057E-01  2.32344E+00  5.47498E-02  1.50230E-01 -5.98031E-03  1.49805E-01  1.85724E-02 -3.98623E-02  1.04998E-01 -3.81221E-03  3.37283E-02 -2.40703E-02  1.37912E-01   -2317.92185841954
         7147  1.58104E+00  1.54815E+00  7.58157E-01  2.35172E+00  6.13372E-02  1.53586E-01  2.76871E-02  1.74820E-01  1.28525E-04 -4.04757E-02  1.48001E-01  1.07824E-02  2.52174E-02 -1.65130E-02  1.20261E-01   -2295.79493367288
         7148  1.64362E+00  1.51497E+00  7.03186E-01  2.34249E+00  6.09390E-02  1.87512E-01  1.91009E-02  1.86827E-01 -4.25682E-02 -4.68643E-02  1.37568E-01  8.01399E-03  2.99137E-02  1.11313E-03  1.55903E-01   -2288.86636392910
         7149  1.66280E+00  1.55540E+00  6.47654E-01  2.38166E+00  5.52050E-02  1.56280E-01 -5.64111E-03  1.70531E-01 -1.61927E-02 -2.81096E-02  1.34210E-01 -4.65571E-02  1.64129E-02  1.49684E-02  2.38203E-01   -2348.83956880964
         7150  1.69715E+00  1.52360E+00  7.30098E-01  2.23514E+00  5.23399E-02  1.47285E-01  1.17803E-03  1.46890E-01 -4.72198E-03 -3.63183E-02  1.27555E-01 -4.26258E-02  1.41293E-03  2.57024E-02  1.92844E-01   -2325.75795504152
         7151  1.61067E+00  1.56530E+00  7.21409E-01  2.36202E+00  5.74694E-02  1.65321E-01  8.97172E-03  1.53970E-01  2.04362E-02 -6.13536E-03  1.41337E-01 -1.24509E-02  2.86111E-02  4.47309E-02  1.91010E-01   -2281.77683035274
         7152  1.59911E+00  1.61719E+00  7.37205E-01  2.39912E+00  6.36222E-02  1.70077E-01  5.62094E-03  1.32607E-01  1.55644E-02 -2.19798E-03  1.37530E-01  8.30945E-03  3.92327E-02  1.26670E-02  1.72573E-01   -2265.61677609310
         7153  1.68093E+00  1.54681E+00  7.19946E-01  2.35269E+00  6.80322E-02  1.67422E-01  6.86092E-03  1.43491E-01  4.44561E-03 -1.31374E-02  1.12744E-01 -1.78989E-04  3.56647E-04  7.38271E-03  1.60523E-01   -2268.60615867062
         7154  1.65940E+00  1.64030E+00  7.52625E-01  2.32299E+00  7.86730E-02  1.89340E-01  3.14042E-02  1.18384E-01  2.78513E-02 -2.79296E-03  7.96856E-02 -2.78681E-02  1.68222E-02  1.22952E-03  1.67599E-01   -2270.53104958311
         7155  1.57938E+00  1.64032E+00  7.08961E-01  2.39245E+00  7.31890E-02  1.98856E-01  2.40225E-02  9.10055E-02  2.25849E-02  7.69375E-03  1.01848E-01  3.91804E-03  2.32494E-03  2.42722E-02  1.42928E-01   -2222.57870568108
         7156  1.60486E+00  1.58590E+00  6.90250E-01  2.34181E+00  7.97966E-02  2.01567E-01 -4.93637E-04  1.68548E-01  3.60774E-02 -8.30689E-03  1.04115E-01  9.99852E-05  9.37797E-03  3.86765E-02  2.22373E-01   -2230.08170129738
         7157  1.66732E+00  1.52069E+00  6.85985E-01  2.35065E+00  6.46669E-02  1.46251E-01 -7.17776E-03  1.36489E-01 -1.57969E-02 -5.71937E-03  1.23343E-01 -2.77421E-02  3.73040E-02  3.58176E-02  1.68165E-01   -2265.98245609690
         7158  1.61185E+00  1.57920E+00  6.74311E-01  2.21984E+00  7.07270E-02  1.31734E-01 -1.03029E-02  1.65216E-01  1.00908E-02 -1.63109E-02  1.25445E-01 -2.91279E-02  4.75402E-02 -1.00959E-02  1.86942E-01   -2245.46608455753
         7159  1.61403E+00  1.60531E+00  6.72567E-01  2.33513E+00  7.08451E-02  1.77057E-01 -8.98494E-03  1.61911E-01 -8.68658E-04  2.96997E-03  1.18163E-01 -1.05514E-02  5.23713E-02  2.37066E-02  1.47120E-01   -2214.21169305182
         7160  1.60163E+00  1.61015E+00  6.77450E-01  2.37825E+00  6.46919E-02  1.45415E-01 -1.64838E-02  1.61618E-01 -1.36367E-02  1.42133E-02  1.67135E-01 -5.04584E-02  3.02136E-02  7.20601E-02  1.81693E-01   -2260.81216728806
         7161  1.62180E+00  1.61240E+00  6.45706E-01  2.28692E+00  6.33729E-02  1.68912E-01  5.76402E-03  1.38726E-01 -2.88858E-02 -3.41382E-02  1.64070E-01 -5.97573E-02 -7.14072E-03  4.94135E-02  1.68892E-01   -2320.27039171071
         7162  1.60908E+00  1.58467E+00  6.13019E-01  2.26429E+00  6.81045E-02  1.71204E-01 -3.39596E-03  1.63792E-01 -2.43902E-02 -1.77014E-02  1.42325E-01 -8.76635E-02  4.24590E-02  2.30600E-02  2.14341E-01   -2292.33637044558
         7163  1.64193E+00  1.54194E+00  6.18514E-01  2.26530E+00  6.05175E-02  1.49276E-01  1.23640E-03  1.69567E-01 -1.41797E-02  9.18118E-03  1.23967E-01 -6.25763E-02  4.55776E-02  5.62552E-03  1.61103E-01   -2283.02165034116
         7164  1.62676E+00  1.48021E+00  6.57458E-01  2.21142E+00  5.74014E-02  1.57179E-01 -1.11877E-02  1.52882E-01 -1.12315E-02 -3.31947E-02  1.66867E-01 -4.22698E-02  2.87906E-02  1.74649E-03  1.59400E-01   -2310.17508115662
         7165  1.63736E+00  1.63642E+00  6.04851E-01  2.22436E+00  6.21901E-02  1.42705E-01 -1.89155E-02  1.70670E-01 -1.92905E-02 -2.27636E-02  1.31061E-01 -2.36630E-02  2.79287E-02  1.65396E-02  1.35526E-01   -2274.62727754278
