TABLE NO.     6: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       THETA5       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   MCMCOBJ
          177  3.14806E+00  2.93906E+01  1.16181E+01 -7.72829E-01  9.09939E-02  2.29177E-02  1.00709E-01 -7.42339E-03  7.68091E-02  3.67968E-02  2.62249E-02  8.27229E-02    5810.86948516833
          178  3.15664E+00  3.00424E+01  1.15361E+01 -7.75555E-01  9.09227E-02  2.30254E-02  9.37980E-02 -5.66951E-03  7.38748E-02  2.19157E-02  2.58002E-02  7.42516E-02    5701.09439842742
          179  3.22006E+00  2.96145E+01  1.17411E+01 -6.65634E-01  8.31369E-02  2.11508E-02  8.79975E-02 -5.39954E-06  8.04435E-02  2.42176E-02  3.57557E-02  8.35590E-02    5749.95614181107
          180  3.10673E+00  2.89946E+01  1.13935E+01 -9.07980E-01  8.94301E-02  2.08563E-02  1.13188E-01 -3.89113E-03  6.72783E-02  3.69545E-02  3.09258E-02  8.34263E-02    5720.13988515503
          181  3.02263E+00  2.98195E+01  1.15771E+01 -7.97821E-01  8.88029E-02  2.23821E-02  1.08297E-01  2.90471E-03  7.18305E-02  3.86435E-02  2.67476E-02  8.01947E-02    5779.33959900060
          182  3.01471E+00  2.89193E+01  1.12886E+01 -6.85876E-01  8.15418E-02  2.15374E-02  8.96499E-02 -1.41755E-03  7.86687E-02  3.36493E-02  2.41124E-02  8.42978E-02    5795.33072193715
          183  3.05527E+00  2.98141E+01  1.14632E+01 -5.02627E-01  7.71970E-02  2.26292E-02  9.76301E-02 -2.56246E-03  7.28713E-02  2.71361E-02  2.86878E-02  8.42851E-02    5799.65391803019
          184  3.02269E+00  2.91972E+01  1.13560E+01 -7.61806E-01  8.20464E-02  2.24278E-02  7.77071E-02  4.35781E-03  6.83465E-02  2.31896E-02  3.04746E-02  7.30735E-02    5743.54767168759
          185  3.01112E+00  2.92334E+01  1.12864E+01 -7.21960E-01  8.40956E-02  2.24006E-02  8.52330E-02  3.24764E-03  7.47626E-02  3.02782E-02  3.56355E-02  9.02926E-02    5780.65640684629
          186  3.12403E+00  2.95293E+01  1.18257E+01 -7.05732E-01  8.24678E-02  2.31858E-02  8.43976E-02  4.87213E-04  7.28129E-02  3.79643E-02  2.83519E-02  8.42232E-02    5865.13720584291
          187  3.02003E+00  3.02549E+01  1.13186E+01 -6.92240E-01  7.99416E-02  2.36495E-02  1.02971E-01  1.52188E-03  7.94861E-02  3.98576E-02  3.10586E-02  8.42501E-02    5812.09093439974
          188  3.01622E+00  3.03452E+01  1.11779E+01 -6.83540E-01  8.14173E-02  2.20354E-02  1.03156E-01  2.59354E-03  7.78358E-02  4.23293E-02  2.47942E-02  8.44616E-02    5866.07717915948
          189  3.05199E+00  2.91714E+01  1.11260E+01 -8.54364E-01  9.21030E-02  2.26149E-02  1.26477E-01 -2.48779E-03  7.49326E-02  3.95699E-02  1.62946E-02  7.45199E-02    5796.83571332932
          190  3.01899E+00  2.98087E+01  1.16022E+01 -7.48570E-01  8.56599E-02  2.20047E-02  1.18031E-01 -7.03065E-03  7.83469E-02  3.77577E-02  3.22321E-02  8.98821E-02    5783.06231382654
          191  3.08041E+00  2.92872E+01  1.13460E+01 -5.59884E-01  7.66734E-02  2.23733E-02  1.10107E-01 -1.33373E-02  7.78481E-02  3.40670E-02  3.03381E-02  8.73627E-02    5749.76100586022
          192  3.08539E+00  2.92297E+01  1.13057E+01 -5.40376E-01  7.57175E-02  2.19824E-02  8.53172E-02  5.61100E-04  7.00586E-02  3.54867E-02  2.30133E-02  7.60539E-02    5754.75080327458
          193  3.05954E+00  2.94965E+01  1.13188E+01 -5.35902E-01  7.62128E-02  2.27781E-02  6.88719E-02  9.14056E-03  6.60811E-02  3.22356E-02  3.03424E-02  8.40770E-02    5779.98316130861
          194  3.02956E+00  3.00693E+01  1.16087E+01 -7.68032E-01  8.89239E-02  2.44171E-02  7.52714E-02 -5.90411E-03  7.00583E-02  3.29252E-02  2.15847E-02  8.91891E-02    5871.38808860430
          195  2.98255E+00  2.88306E+01  1.11955E+01 -6.58304E-01  7.41155E-02  2.43687E-02  7.80271E-02  1.64687E-03  8.43614E-02  3.12082E-02  4.14470E-02  9.03931E-02    5831.50604984291
          196  2.97784E+00  2.88319E+01  1.11844E+01 -5.86711E-01  7.37608E-02  2.44231E-02  6.72074E-02 -3.95091E-03  7.88012E-02  2.28615E-02  2.88845E-02  7.34461E-02    5799.72180185598
          197  3.06692E+00  2.94181E+01  1.12465E+01 -4.00416E-01  7.20859E-02  2.34837E-02  8.67622E-02 -2.97865E-03  7.96187E-02  3.84513E-02  2.96788E-02  9.22844E-02    5818.68629784810
          198  2.96693E+00  2.98450E+01  1.12316E+01 -6.84334E-01  8.53475E-02  2.21877E-02  9.53072E-02  2.76146E-03  7.52494E-02  3.81254E-02  3.38595E-02  8.39962E-02    5869.50708297471
          199  3.11987E+00  2.92102E+01  1.15220E+01 -5.68139E-01  7.64035E-02  2.44290E-02  8.59068E-02 -3.40813E-03  6.95756E-02  4.02745E-02  2.75311E-02  8.96792E-02    5825.67269778741
          200  3.12060E+00  2.97114E+01  1.15427E+01 -6.80287E-01  9.81836E-02  2.38522E-02  9.96425E-02 -3.80648E-03  7.12019E-02  3.44770E-02  2.41056E-02  7.40899E-02    5866.64571050878
          201  3.14629E+00  2.94626E+01  1.14772E+01 -7.06901E-01  1.01155E-01  2.36253E-02  8.54147E-02 -8.36233E-03  6.84485E-02  3.00252E-02  2.74682E-02  8.29714E-02    5773.65972192906
          202  3.15233E+00  2.96621E+01  1.16614E+01 -7.98764E-01  1.00545E-01  2.28999E-02  8.77091E-02 -6.76259E-03  6.71673E-02  3.48531E-02  2.17107E-02  7.46266E-02    5840.31265596498
          203  3.07320E+00  2.97627E+01  1.16420E+01 -7.74651E-01  9.77862E-02  2.34054E-02  8.71116E-02 -2.59142E-03  7.52687E-02  2.96793E-02  2.17650E-02  7.49676E-02    5823.18685645678
          204  3.10589E+00  2.98467E+01  1.17107E+01 -7.41952E-01  9.56560E-02  2.39136E-02  8.40023E-02  4.26038E-03  8.44922E-02  3.16899E-02  2.58058E-02  8.38031E-02    5794.48949393078
          205  3.11811E+00  2.99379E+01  1.17099E+01 -7.16926E-01  8.77003E-02  2.33192E-02  9.58621E-02  5.81935E-03  7.53907E-02  4.51658E-02  2.63114E-02  8.94874E-02    5796.84924735315
          206  3.05834E+00  3.00973E+01  1.15202E+01 -6.35356E-01  8.45892E-02  2.24037E-02  1.11154E-01  1.21696E-02  7.52863E-02  5.50245E-02  3.86641E-02  1.03899E-01    5718.47103204288
          207  3.07653E+00  3.02103E+01  1.14189E+01 -6.90055E-01  8.47658E-02  2.09758E-02  1.04318E-01  4.02655E-03  7.46815E-02  4.48407E-02  2.77762E-02  8.76854E-02    5777.77365601754
          208  3.07193E+00  2.99365E+01  1.14718E+01 -5.70204E-01  7.64005E-02  2.32226E-02  1.21918E-01  2.68246E-03  7.57240E-02  5.51832E-02  2.36414E-02  8.16175E-02    5804.14839993287
          209  3.04213E+00  3.01484E+01  1.12887E+01 -6.34493E-01  7.16599E-02  2.23847E-02  1.13259E-01  5.18220E-04  7.60952E-02  4.78112E-02  3.08317E-02  8.79001E-02    5767.41514757221
          210  3.11677E+00  2.93873E+01  1.12466E+01 -6.32342E-01  7.71747E-02  2.30423E-02  9.93833E-02  4.73949E-03  7.29406E-02  4.57701E-02  3.25965E-02  9.31935E-02    5863.09848274770
          211  3.09595E+00  3.00489E+01  1.15372E+01 -6.15599E-01  7.87900E-02  2.35011E-02  9.83779E-02  5.20015E-03  8.29729E-02  4.07307E-02  3.83173E-02  9.42003E-02    5859.19023754737
          212  3.20459E+00  2.92083E+01  1.15576E+01 -7.91081E-01  8.89104E-02  2.40787E-02  1.07653E-01  7.96584E-03  7.89904E-02  3.99105E-02  2.66514E-02  8.66528E-02    5906.85596073175
          213  3.24029E+00  2.92574E+01  1.15948E+01 -7.78338E-01  8.84235E-02  2.35100E-02  1.35525E-01 -8.39908E-03  7.21443E-02  3.96354E-02  2.26507E-02  8.73488E-02    5927.49432476070
          214  3.23828E+00  2.93357E+01  1.14285E+01 -7.84969E-01  8.34646E-02  2.39427E-02  1.26987E-01 -8.63469E-05  7.44999E-02  2.87185E-02  3.03105E-02  9.88900E-02    5958.33516033847
          215  3.22986E+00  2.92941E+01  1.18049E+01 -7.59929E-01  7.86697E-02  2.31448E-02  9.98401E-02 -2.13531E-03  7.72436E-02  2.20581E-02  4.03959E-02  8.93092E-02    5885.44622199654
          216  3.13321E+00  2.98204E+01  1.11848E+01 -7.12979E-01  8.16423E-02  2.32254E-02  1.00573E-01  1.16968E-03  7.55266E-02  3.03949E-02  3.44319E-02  9.67650E-02    5839.66513174483
          217  3.18557E+00  3.06670E+01  1.18729E+01 -6.99299E-01  7.29345E-02  2.30702E-02  1.02828E-01 -2.77830E-03  9.29357E-02  2.02309E-02  3.18003E-02  8.14520E-02    5919.09655366829
          218  3.14957E+00  2.98153E+01  1.13872E+01 -5.62167E-01  7.55445E-02  2.40525E-02  1.02424E-01  3.22001E-03  8.08111E-02  2.84374E-02  2.37828E-02  7.79847E-02    5832.09560112790
          219  3.17824E+00  2.96641E+01  1.16680E+01 -6.80841E-01  8.02716E-02  2.27510E-02  8.57274E-02  5.71394E-03  7.19635E-02  2.71409E-02  2.51310E-02  8.05423E-02    5793.34105255467
          220  3.18446E+00  3.01439E+01  1.16973E+01 -6.90993E-01  8.11058E-02  2.26034E-02  9.72092E-02  1.00631E-02  8.84877E-02  3.43248E-02  3.24319E-02  8.95972E-02    5828.40761849416
          221  3.17648E+00  3.00939E+01  1.16786E+01 -7.07271E-01  8.61784E-02  2.33149E-02  1.11177E-01  7.99670E-03  8.38073E-02  4.49541E-02  4.21093E-02  1.09573E-01    5884.13446967218
          222  3.03731E+00  3.04631E+01  1.15593E+01 -5.92686E-01  7.87034E-02  2.34418E-02  9.17550E-02  9.54010E-03  8.50537E-02  3.57530E-02  3.78251E-02  9.75714E-02    5868.15493728034
          223  3.04910E+00  3.05570E+01  1.16004E+01 -5.95885E-01  8.04600E-02  2.29800E-02  8.83482E-02  1.04802E-02  8.24006E-02  3.71190E-02  2.75853E-02  6.67469E-02    5833.69021691301
          224  3.05671E+00  3.05421E+01  1.16652E+01 -6.35913E-01  8.13352E-02  2.16586E-02  1.00531E-01  8.92575E-03  6.75696E-02  4.29170E-02  2.75248E-02  8.56778E-02    5862.73360363098
          225  3.06555E+00  3.05425E+01  1.16245E+01 -6.34360E-01  8.82527E-02  2.34389E-02  1.24065E-01  1.00860E-03  7.64288E-02  4.47945E-02  3.26963E-02  9.12347E-02    5847.77198627945
          226  3.11693E+00  2.95705E+01  1.16413E+01 -5.92167E-01  8.02418E-02  2.52815E-02  8.90133E-02 -9.51771E-03  8.14078E-02  3.11066E-02  3.07054E-02  8.71569E-02    5884.06235549699
          227  3.17070E+00  2.99366E+01  1.16987E+01 -7.96393E-01  8.77504E-02  2.28003E-02  1.07344E-01 -3.99271E-03  7.65279E-02  3.46380E-02  2.90513E-02  8.20795E-02    5818.66611549568
          228  3.15271E+00  3.02651E+01  1.16018E+01 -7.43553E-01  7.81878E-02  2.22033E-02  1.12531E-01 -1.88645E-03  8.14444E-02  5.24821E-02  2.75881E-02  9.88696E-02    5781.68302920564
          229  3.12564E+00  2.91114E+01  1.15545E+01 -6.11245E-01  6.69364E-02  2.39440E-02  9.61779E-02  1.06141E-02  7.21211E-02  4.17024E-02  3.17141E-02  8.16895E-02    5834.34014310620
          230  3.11242E+00  2.94842E+01  1.14890E+01 -7.03677E-01  8.27820E-02  2.38823E-02  8.50928E-02  1.05075E-02  7.23807E-02  3.60447E-02  3.71073E-02  9.06412E-02    5852.63378925783
          231  3.13437E+00  3.00844E+01  1.15739E+01 -6.11900E-01  7.60527E-02  2.28761E-02  1.05291E-01  1.05652E-02  6.98682E-02  3.59565E-02  2.65235E-02  8.16046E-02    5883.33845839642
          232  3.22079E+00  2.89211E+01  1.13198E+01 -6.10519E-01  7.57989E-02  2.26997E-02  9.64020E-02  7.36917E-03  6.60306E-02  4.83634E-02  2.74328E-02  9.47571E-02    5885.97847995797
          233  3.07768E+00  2.96700E+01  1.14179E+01 -7.97042E-01  8.93817E-02  2.39198E-02  8.02545E-02 -6.66584E-03  7.09703E-02  2.32229E-02  2.86447E-02  8.45459E-02    5804.40983102896
          234  2.99977E+00  2.99591E+01  1.15298E+01 -7.61631E-01  8.96631E-02  2.23182E-02  8.30375E-02 -4.49558E-03  6.99430E-02  3.57030E-02  1.97399E-02  8.74712E-02    5732.99092281601
          235  3.07993E+00  2.97071E+01  1.14303E+01 -7.49300E-01  7.98737E-02  2.26576E-02  7.42488E-02 -6.52703E-03  7.76941E-02  2.92169E-02  3.10235E-02  8.67343E-02    5834.84313206458
          236  3.08455E+00  2.95549E+01  1.14134E+01 -5.96039E-01  8.02182E-02  2.17566E-02  8.75495E-02 -3.26116E-03  7.53032E-02  2.82788E-02  2.59706E-02  7.68410E-02    5705.88870632501
          237  3.03896E+00  2.94576E+01  1.12034E+01 -6.14539E-01  7.86243E-02  2.30492E-02  9.23795E-02  5.29397E-03  7.07552E-02  4.69169E-02  3.44628E-02  1.05797E-01    5860.70676541970
          238  3.04709E+00  2.98575E+01  1.12987E+01 -6.08124E-01  7.57468E-02  2.44505E-02  8.19151E-02 -4.43300E-03  6.06970E-02  3.22307E-02  2.10648E-02  8.38209E-02    5885.22957901583
          239  3.05009E+00  2.98719E+01  1.13083E+01 -6.28075E-01  7.66356E-02  2.37390E-02  6.79814E-02  1.58920E-03  7.95052E-02  3.17420E-02  2.60289E-02  8.18937E-02    5793.85334696503
          240  3.02989E+00  3.01156E+01  1.15350E+01 -5.95753E-01  8.35464E-02  2.34159E-02  8.10967E-02  1.13611E-02  7.47409E-02  3.92759E-02  3.06995E-02  9.22574E-02    5811.72902947314
          241  3.04326E+00  3.00165E+01  1.15555E+01 -5.94090E-01  8.37736E-02  2.36352E-02  7.67453E-02  2.79925E-03  7.82743E-02  3.01159E-02  2.17664E-02  8.84885E-02    5786.24712133493
          242  3.08689E+00  2.93907E+01  1.12913E+01 -5.89149E-01  7.73314E-02  2.23368E-02  8.52917E-02  4.18384E-03  7.59930E-02  2.64713E-02  3.04138E-02  7.68325E-02    5830.37286910792
          243  3.17181E+00  2.99504E+01  1.16588E+01 -7.72344E-01  8.04704E-02  2.23061E-02  1.13244E-01  7.05063E-03  8.28233E-02  4.55795E-02  3.20124E-02  8.61550E-02    5741.89605864169
          244  3.14491E+00  2.97229E+01  1.16114E+01 -6.65390E-01  7.82057E-02  2.23498E-02  9.55330E-02  5.04852E-03  7.37384E-02  4.40704E-02  2.95913E-02  9.53733E-02    5774.59423536464
          245  3.12554E+00  2.93967E+01  1.16068E+01 -5.58396E-01  8.11091E-02  2.29285E-02  9.25282E-02  3.33900E-03  7.30326E-02  4.19093E-02  3.28633E-02  8.82137E-02    5728.86330353019
          246  3.16978E+00  2.93223E+01  1.15788E+01 -7.80650E-01  8.07994E-02  2.26121E-02  8.91849E-02  4.48732E-03  7.87349E-02  4.16411E-02  3.05652E-02  9.27820E-02    5717.60621054046
          247  3.04101E+00  2.84982E+01  1.12646E+01 -8.01900E-01  8.69162E-02  2.24874E-02  9.79252E-02  4.69340E-03  7.77027E-02  4.95642E-02  3.23130E-02  9.34728E-02    5796.40426081813
          248  3.11020E+00  2.84534E+01  1.10774E+01 -7.89703E-01  8.60839E-02  2.23518E-02  8.61957E-02  4.62592E-03  7.59591E-02  4.21437E-02  2.90288E-02  8.76968E-02    5835.49952687344
          249  3.10614E+00  2.87629E+01  1.10831E+01 -7.85722E-01  8.50272E-02  2.35368E-02  8.47563E-02  1.34896E-02  7.90290E-02  4.54595E-02  3.62785E-02  8.89994E-02    5830.70782224623
          250  3.01555E+00  2.88499E+01  1.15665E+01 -5.23378E-01  7.11712E-02  2.46001E-02  8.58911E-02  1.18443E-02  6.68989E-02  4.51241E-02  2.89246E-02  9.28759E-02    5803.75351883090
          251  3.08450E+00  2.91784E+01  1.15539E+01 -5.17988E-01  7.19569E-02  2.23581E-02  8.83421E-02  2.60805E-03  7.22091E-02  2.83196E-02  2.74538E-02  8.06455E-02    5857.09902541439
          252  3.05628E+00  2.92492E+01  1.15462E+01 -8.82421E-01  9.53915E-02  2.39966E-02  8.89389E-02 -6.79107E-03  6.29448E-02  3.00156E-02  1.48247E-02  7.81223E-02    5883.00493744013
          253  3.09314E+00  2.95179E+01  1.14149E+01 -6.53558E-01  7.99021E-02  2.47556E-02  9.10746E-02  4.36111E-03  6.65044E-02  2.70233E-02  2.21346E-02  8.17971E-02    5881.73825450864
          254  3.02308E+00  2.99314E+01  1.12687E+01 -5.20978E-01  8.17510E-02  2.40834E-02  8.78992E-02  5.31784E-03  8.05806E-02  3.00535E-02  2.74475E-02  7.62368E-02    5852.61459537054
          255  3.02066E+00  2.99064E+01  1.12560E+01 -5.17783E-01  8.12653E-02  2.26562E-02  8.43505E-02 -1.59239E-03  7.70069E-02  3.37355E-02  2.86007E-02  8.14837E-02    5765.07084068444
          256  3.11940E+00  2.87182E+01  1.11116E+01 -5.35573E-01  7.64750E-02  2.28190E-02  8.78887E-02 -2.52461E-03  7.43292E-02  3.35759E-02  3.20560E-02  8.73000E-02    5737.17079157208
          257  3.12954E+00  2.88385E+01  1.10572E+01 -5.83774E-01  8.31860E-02  2.36690E-02  9.18408E-02  1.20929E-02  7.58704E-02  4.79617E-02  2.92450E-02  9.87857E-02    5833.89988436739
          258  3.10892E+00  2.89436E+01  1.11572E+01 -6.49512E-01  8.34580E-02  2.43913E-02  8.60612E-02  4.71776E-03  7.84866E-02  3.37907E-02  2.68675E-02  9.09722E-02    5808.37684449530
          259  3.15528E+00  2.94510E+01  1.13841E+01 -7.24825E-01  8.49913E-02  2.36495E-02  9.80644E-02  8.58543E-03  7.75723E-02  2.91445E-02  3.08684E-02  8.11951E-02    5919.03577621417
          260  3.12140E+00  2.94747E+01  1.13981E+01 -6.14520E-01  8.48221E-02  2.26560E-02  1.05315E-01 -2.59533E-03  7.37899E-02  4.85828E-02  2.08408E-02  8.69761E-02    5845.66253023166
          261  3.02347E+00  2.92746E+01  1.12138E+01 -5.47781E-01  7.76731E-02  2.17814E-02  1.16213E-01  9.45418E-03  7.65628E-02  5.27464E-02  3.41554E-02  8.80451E-02    5756.99679907990
          262  3.01564E+00  2.94959E+01  1.14774E+01 -5.34308E-01  7.87069E-02  2.34526E-02  8.60413E-02  6.67750E-04  7.01066E-02  3.57434E-02  2.21832E-02  7.54891E-02    5697.35858232253
          263  3.04726E+00  2.94393E+01  1.14161E+01 -5.32988E-01  7.75714E-02  2.26139E-02  9.32345E-02  6.20734E-03  7.25341E-02  4.76909E-02  3.35371E-02  9.20132E-02    5857.78042250377
          264  3.03944E+00  2.94582E+01  1.14241E+01 -5.39752E-01  7.67212E-02  2.28172E-02  9.23634E-02  1.16469E-02  8.47635E-02  4.12334E-02  3.64998E-02  8.75521E-02    5791.19987983697
          265  3.12734E+00  2.93619E+01  1.14727E+01 -5.91274E-01  8.33570E-02  2.25055E-02  7.96656E-02  2.06783E-03  7.81229E-02  4.15222E-02  3.13661E-02  9.03800E-02    5872.57991168749
          266  3.09832E+00  2.96805E+01  1.14130E+01 -6.86325E-01  7.73003E-02  2.30990E-02  8.32109E-02  6.93154E-03  7.76151E-02  3.61182E-02  3.05368E-02  8.45021E-02    5805.43724469755
          267  3.18227E+00  3.02292E+01  1.18793E+01 -7.02282E-01  7.78275E-02  2.28898E-02  8.32462E-02 -6.35891E-03  8.10372E-02  2.54292E-02  2.70241E-02  8.89077E-02    5752.35533937165
          268  3.18581E+00  2.87839E+01  1.13816E+01 -7.20484E-01  8.42600E-02  2.21842E-02  9.03978E-02 -2.76689E-03  6.92342E-02  3.36812E-02  2.86453E-02  8.45563E-02    5748.22997123803
          269  3.09304E+00  3.01729E+01  1.16115E+01 -7.30154E-01  8.37685E-02  2.29642E-02  1.01399E-01 -4.72303E-03  7.76385E-02  3.57033E-02  1.87496E-02  7.98108E-02    5859.74542524514
          270  3.13250E+00  2.98708E+01  1.15987E+01 -7.30272E-01  8.29828E-02  2.44222E-02  8.81401E-02  1.18734E-02  8.18323E-02  4.19853E-02  4.44598E-02  1.03968E-01    5858.40181255368
          271  3.14949E+00  3.00361E+01  1.17325E+01 -7.03546E-01  8.58020E-02  2.40818E-02  9.87514E-02  4.79356E-03  7.53592E-02  4.81183E-02  2.81453E-02  8.85078E-02    5837.51745783207
          272  3.17584E+00  2.97284E+01  1.17375E+01 -6.90305E-01  8.19825E-02  2.27047E-02  9.78583E-02  3.70109E-03  7.63160E-02  4.31037E-02  2.69103E-02  8.92789E-02    5802.93323130064
          273  3.02790E+00  2.97622E+01  1.12953E+01 -5.83572E-01  7.74381E-02  2.31452E-02  9.34416E-02  1.03824E-02  8.10291E-02  3.66770E-02  3.30987E-02  8.89975E-02    5774.22877571904
          274  3.12881E+00  3.00842E+01  1.19086E+01 -5.01973E-01  7.94452E-02  2.27906E-02  8.86713E-02  6.83592E-03  8.17808E-02  4.05356E-02  2.83833E-02  8.70430E-02    5682.39639785588
          275  3.05897E+00  2.91671E+01  1.13160E+01 -5.76005E-01  7.47466E-02  2.17437E-02  7.36927E-02  4.39544E-03  8.57013E-02  3.01406E-02  3.43518E-02  8.86646E-02    5711.36813883379
          276  3.07343E+00  2.92207E+01  1.16493E+01 -6.27982E-01  7.39798E-02  2.32634E-02  7.44248E-02 -3.19881E-03  8.04495E-02  2.08436E-02  3.89253E-02  9.57632E-02    5773.61611586969
          277  3.07421E+00  3.03037E+01  1.16733E+01 -5.29637E-01  7.15043E-02  2.31922E-02  7.92439E-02 -3.68044E-03  6.91916E-02  3.35251E-02  2.46093E-02  8.55491E-02    5735.44889366034
          278  3.07241E+00  3.01976E+01  1.15681E+01 -5.33414E-01  7.17919E-02  2.17030E-02  7.66278E-02 -1.56749E-04  7.52886E-02  2.33253E-02  2.65120E-02  7.79445E-02    5715.87244864627
          279  2.98502E+00  2.98202E+01  1.13349E+01 -6.32433E-01  8.03212E-02  2.24420E-02  8.75104E-02 -5.20241E-03  7.51390E-02  2.96509E-02  2.98641E-02  9.30491E-02    5688.18672593826
          280  2.94909E+00  2.92040E+01  1.13739E+01 -6.25726E-01  8.23821E-02  2.23268E-02  7.95522E-02  6.44113E-03  7.98207E-02  3.52524E-02  3.64539E-02  8.37649E-02    5711.02638989633
          281  3.10540E+00  2.93088E+01  1.13864E+01 -4.61402E-01  7.02232E-02  2.09150E-02  9.16136E-02  7.55017E-03  6.81744E-02  3.83881E-02  3.60651E-02  1.03720E-01    5678.29673224572
          282  3.11878E+00  3.01790E+01  1.17708E+01 -5.99917E-01  7.96947E-02  2.17130E-02  1.11413E-01  1.69928E-02  7.51198E-02  4.49742E-02  2.74856E-02  8.06486E-02    5715.46961824309
          283  3.05741E+00  2.95970E+01  1.17297E+01 -6.26357E-01  8.04575E-02  2.20281E-02  1.03637E-01  7.15454E-03  7.29849E-02  3.79452E-02  2.57801E-02  7.88689E-02    5790.24060007424
          284  3.08415E+00  2.94213E+01  1.15181E+01 -7.81348E-01  8.24934E-02  2.19781E-02  1.04152E-01  1.09295E-02  7.38012E-02  4.33896E-02  3.15842E-02  9.18914E-02    5780.08271486400
          285  3.03062E+00  3.05005E+01  1.12952E+01 -5.19779E-01  8.05217E-02  2.25904E-02  9.65087E-02  7.91300E-03  6.82115E-02  3.88359E-02  2.43817E-02  8.85265E-02    5816.85562944867
          286  3.07302E+00  2.96683E+01  1.14770E+01 -6.28946E-01  8.30288E-02  2.28738E-02  8.84361E-02  1.77874E-03  7.95112E-02  4.16187E-02  3.38289E-02  9.98156E-02    5741.53675909685
