TABLE NO.     6: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       THETA5       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   MCMCOBJ
        -2892  1.07643E+00  3.38850E+00  2.40578E+00 -6.49563E-01  8.22098E-02  2.26566E-02  8.45249E-02  7.40426E-03  8.06950E-02  2.81225E-02  3.48688E-02  8.51577E-02    5811.45022536968
        -2891  1.15007E+00  3.38567E+00  2.42812E+00 -8.84542E-01  8.82539E-02  2.15735E-02  9.27199E-02  1.26874E-02  7.73040E-02  3.65954E-02  2.08908E-02  7.92573E-02    5730.49639546350
        -2890  1.16292E+00  3.37944E+00  2.44928E+00 -7.24483E-01  8.18552E-02  2.19024E-02  1.00919E-01  7.93302E-03  8.01619E-02  4.20395E-02  3.30244E-02  8.88334E-02    5848.01059211548
        -2889  1.13525E+00  3.40547E+00  2.44519E+00 -5.82047E-01  7.82411E-02  2.32281E-02  9.65818E-02  1.78127E-02  8.73470E-02  3.87168E-02  2.44226E-02  7.67048E-02    5821.93299805822
        -2888  1.09636E+00  3.35989E+00  2.43265E+00 -7.01750E-01  7.67686E-02  2.27967E-02  8.80340E-02  1.82862E-02  6.83575E-02  3.25085E-02  3.56259E-02  1.05639E-01    5805.54952795873
        -2887  1.10949E+00  3.36117E+00  2.43676E+00 -7.16083E-01  7.63079E-02  2.42330E-02  8.68195E-02  5.22653E-03  8.36504E-02  2.91569E-02  2.92221E-02  9.58786E-02    5858.72408517623
        -2886  1.13524E+00  3.36578E+00  2.42826E+00 -7.07785E-01  7.50380E-02  2.36257E-02  9.49983E-02 -7.49972E-04  7.33571E-02  2.21850E-02  3.07648E-02  7.99367E-02    5834.80063275888
        -2885  1.15382E+00  3.40750E+00  2.44070E+00 -7.21021E-01  8.27044E-02  2.28306E-02  9.61526E-02 -2.86055E-03  7.42665E-02  3.28958E-02  2.91316E-02  8.71281E-02    5808.32013304068
        -2884  1.13316E+00  3.40345E+00  2.44416E+00 -6.10076E-01  7.90737E-02  2.20796E-02  8.38806E-02 -5.14467E-03  7.38338E-02  2.33349E-02  2.00788E-02  6.45123E-02    5791.12732262275
        -2883  1.12128E+00  3.39100E+00  2.46848E+00 -7.81706E-01  8.72762E-02  2.27024E-02  8.63524E-02  4.94083E-03  7.00904E-02  3.42301E-02  2.44375E-02  7.44669E-02    5830.11613629741
        -2882  1.12706E+00  3.38138E+00  2.43792E+00 -8.16167E-01  8.64842E-02  2.28994E-02  8.70224E-02  1.86939E-02  8.51025E-02  3.89543E-02  3.68093E-02  8.53536E-02    5803.61596755994
        -2881  1.14828E+00  3.40268E+00  2.47263E+00 -4.75799E-01  7.25043E-02  2.31771E-02  9.58217E-02  8.81568E-03  6.65588E-02  3.62081E-02  2.77736E-02  8.63863E-02    5825.25511949335
        -2880  1.17179E+00  3.40404E+00  2.45854E+00 -6.25709E-01  8.44074E-02  2.31612E-02  9.67661E-02  4.86252E-04  8.29441E-02  4.08926E-02  2.85206E-02  7.98817E-02    5882.69780593411
        -2879  1.11495E+00  3.42281E+00  2.42662E+00 -6.87994E-01  7.75804E-02  2.45843E-02  9.23895E-02 -2.91185E-03  9.56093E-02  3.13208E-02  3.32942E-02  7.62820E-02    5910.79601809703
        -2878  1.12255E+00  3.38979E+00  2.42732E+00 -6.22123E-01  8.19776E-02  2.38994E-02  9.46019E-02 -6.67203E-03  7.51828E-02  3.47689E-02  2.91497E-02  8.67260E-02    5816.71309292585
        -2877  1.11397E+00  3.39256E+00  2.46619E+00 -6.14746E-01  8.18666E-02  2.26765E-02  7.58950E-02 -3.10983E-03  7.64108E-02  2.62182E-02  3.25646E-02  8.11140E-02    5786.15709240975
        -2876  1.12394E+00  3.36691E+00  2.41014E+00 -7.50464E-01  9.41023E-02  2.27290E-02  8.17754E-02  4.04915E-03  7.65299E-02  4.33418E-02  3.12658E-02  8.97428E-02    5790.67353671600
        -2875  1.12643E+00  3.40095E+00  2.43515E+00 -6.39679E-01  8.73922E-02  2.26287E-02  8.00161E-02  7.46221E-03  7.52793E-02  2.93522E-02  2.74671E-02  7.73713E-02    5816.51554946111
        -2874  1.12715E+00  3.38969E+00  2.43912E+00 -8.18274E-01  8.25907E-02  2.41728E-02  8.70362E-02 -1.33469E-03  7.93530E-02  3.08808E-02  3.16967E-02  9.27027E-02    5825.18175574896
        -2873  1.10141E+00  3.41843E+00  2.47651E+00 -8.05258E-01  8.17832E-02  2.23618E-02  9.60324E-02  4.45213E-03  7.51865E-02  3.63738E-02  2.28274E-02  8.30762E-02    5829.79903547833
        -2872  1.13698E+00  3.39189E+00  2.43928E+00 -7.11932E-01  8.33493E-02  2.23407E-02  8.63954E-02  8.15461E-03  7.93634E-02  4.15888E-02  3.81870E-02  1.04215E-01    5836.17902881747
        -2871  1.15326E+00  3.40886E+00  2.44478E+00 -5.92603E-01  7.83356E-02  2.32682E-02  1.15071E-01  2.95301E-03  7.70162E-02  4.82763E-02  3.21608E-02  9.18095E-02    5808.95553840038
        -2870  1.14200E+00  3.36763E+00  2.44535E+00 -4.24780E-01  6.76877E-02  2.24649E-02  1.00047E-01 -1.99615E-04  7.30058E-02  4.23181E-02  2.30989E-02  8.36601E-02    5785.51697392054
        -2869  1.12667E+00  3.38309E+00  2.45524E+00 -8.00193E-01  9.12083E-02  2.24130E-02  9.30630E-02  1.40681E-02  7.57138E-02  3.71434E-02  2.70517E-02  7.55224E-02    5759.61217857956
        -2868  1.12026E+00  3.39998E+00  2.43041E+00 -8.03164E-01  8.58477E-02  2.38221E-02  1.00294E-01  1.29147E-02  8.34939E-02  4.82588E-02  3.49783E-02  9.53711E-02    5881.81614199371
        -2867  1.13486E+00  3.36770E+00  2.42452E+00 -8.04213E-01  8.65000E-02  2.39293E-02  1.02782E-01  7.35832E-03  6.93382E-02  4.33491E-02  2.77861E-02  8.48837E-02    5930.19849242075
        -2866  1.14048E+00  3.37520E+00  2.42280E+00 -6.23171E-01  8.45798E-02  2.29387E-02  1.12785E-01  2.95920E-03  8.15229E-02  4.61878E-02  3.40720E-02  8.51773E-02    5783.55963240856
        -2865  1.11195E+00  3.40917E+00  2.43102E+00 -5.94670E-01  8.89498E-02  2.26636E-02  8.15613E-02 -3.99291E-03  6.80360E-02  2.23352E-02  2.07818E-02  6.88575E-02    5794.72316429006
        -2864  1.14415E+00  3.36434E+00  2.43990E+00 -8.37256E-01  8.76460E-02  2.56007E-02  8.95842E-02  7.29811E-03  6.60632E-02  3.40327E-02  3.06790E-02  8.14754E-02    5884.51221761362
        -2863  1.10342E+00  3.37202E+00  2.43878E+00 -6.74597E-01  8.56280E-02  2.42801E-02  8.99949E-02 -3.26544E-04  6.75094E-02  3.29177E-02  3.09103E-02  8.71356E-02    5920.39466208267
        -2862  1.11163E+00  3.41314E+00  2.44524E+00 -8.74731E-01  8.97199E-02  2.35904E-02  9.21596E-02 -6.30527E-03  7.23106E-02  4.20786E-02  2.60694E-02  8.30366E-02    5875.43852239083
        -2861  1.12713E+00  3.39516E+00  2.43906E+00 -6.33837E-01  8.41549E-02  2.22248E-02  1.12107E-01 -8.26025E-03  8.09630E-02  4.32579E-02  2.38680E-02  8.93567E-02    5752.46650120923
        -2860  1.14884E+00  3.41426E+00  2.44335E+00 -5.47848E-01  7.81371E-02  2.31885E-02  1.09939E-01  7.06817E-03  7.35988E-02  4.64093E-02  3.13439E-02  9.14210E-02    5785.00480887661
        -2859  1.13005E+00  3.39069E+00  2.43174E+00 -5.73738E-01  9.04985E-02  2.22759E-02  1.02803E-01  1.72320E-02  7.60277E-02  4.01014E-02  3.33434E-02  8.80361E-02    5855.64096851585
        -2858  1.11472E+00  3.37648E+00  2.44510E+00 -6.55032E-01  8.00131E-02  2.25407E-02  1.08232E-01  8.66616E-06  8.30404E-02  3.04496E-02  3.86036E-02  8.41893E-02    5806.00787191658
        -2857  1.13464E+00  3.37896E+00  2.42291E+00 -7.01808E-01  8.46517E-02  2.14035E-02  9.09905E-02  4.52593E-03  8.18638E-02  3.64342E-02  3.13161E-02  8.26216E-02    5708.47169212060
        -2856  1.12178E+00  3.36717E+00  2.42382E+00 -5.10168E-01  6.93788E-02  2.13711E-02  8.43319E-02 -4.27878E-03  7.09706E-02  3.19796E-02  2.79847E-02  7.31354E-02    5786.69534290784
        -2855  1.12554E+00  3.38427E+00  2.42433E+00 -8.06793E-01  8.63889E-02  2.20085E-02  8.66222E-02  8.46011E-04  8.02656E-02  4.04629E-02  3.42063E-02  1.01090E-01    5787.35297763784
        -2854  1.08898E+00  3.39693E+00  2.42451E+00 -5.50669E-01  7.95323E-02  2.34660E-02  8.19472E-02 -9.04969E-03  7.19070E-02  4.15328E-02  2.52918E-02  8.89082E-02    5856.62228496244
        -2853  1.08700E+00  3.37638E+00  2.40199E+00 -6.20064E-01  7.59319E-02  2.41974E-02  7.80423E-02 -8.74989E-03  7.82130E-02  3.34747E-02  2.84133E-02  8.46522E-02    5807.96938332001
        -2852  1.07147E+00  3.39196E+00  2.41752E+00 -6.15402E-01  7.66361E-02  2.37689E-02  8.27219E-02 -2.89566E-03  6.86918E-02  3.48886E-02  2.56609E-02  7.92601E-02    5771.94074021649
        -2851  1.12325E+00  3.39105E+00  2.41935E+00 -5.82208E-01  8.45151E-02  2.24406E-02  9.23320E-02 -8.11666E-04  6.79975E-02  4.30862E-02  2.42786E-02  8.41741E-02    5742.43778079423
        -2850  1.11840E+00  3.36609E+00  2.41412E+00 -7.74895E-01  8.63013E-02  2.30976E-02  9.31648E-02  5.30315E-03  6.69547E-02  4.61896E-02  1.94169E-02  8.82103E-02    5821.84574724683
        -2849  1.13900E+00  3.38766E+00  2.44365E+00 -5.84036E-01  7.43403E-02  2.36930E-02  1.01708E-01  1.78433E-02  9.07823E-02  4.65801E-02  4.36132E-02  9.06750E-02    5919.36014037471
        -2848  1.12831E+00  3.41886E+00  2.46520E+00 -5.93773E-01  7.42848E-02  2.45447E-02  8.66651E-02  7.77006E-03  7.42846E-02  2.91285E-02  1.55419E-02  7.57571E-02    5878.93116404007
        -2847  1.13717E+00  3.41666E+00  2.46691E+00 -6.88347E-01  7.51748E-02  2.30096E-02  8.68582E-02  1.17882E-02  7.55661E-02  3.99837E-02  3.12674E-02  9.93029E-02    5805.00288055629
        -2846  1.12852E+00  3.37118E+00  2.41753E+00 -6.88700E-01  8.71977E-02  2.41761E-02  9.40325E-02  3.40478E-04  7.62632E-02  3.10013E-02  2.19219E-02  7.75975E-02    5867.48497392535
        -2845  1.12624E+00  3.39162E+00  2.43469E+00 -6.72649E-01  8.62392E-02  2.32746E-02  8.76113E-02  4.19863E-03  7.78581E-02  4.26818E-02  2.81021E-02  9.51678E-02    5816.56633804016
        -2844  1.14516E+00  3.38759E+00  2.44494E+00 -5.71522E-01  8.04466E-02  2.24301E-02  1.30223E-01  1.63703E-02  8.26871E-02  5.51402E-02  3.66095E-02  1.01964E-01    5858.92522075576
        -2843  1.10763E+00  3.39889E+00  2.42568E+00 -5.70673E-01  8.20784E-02  2.27210E-02  1.33040E-01  3.07947E-03  7.20814E-02  4.74678E-02  2.29463E-02  7.56452E-02    5885.14409417040
        -2842  1.13120E+00  3.37149E+00  2.40335E+00 -8.98800E-01  8.30575E-02  2.34122E-02  1.26911E-01  1.51062E-02  7.83480E-02  4.19110E-02  2.96424E-02  8.11934E-02    5880.33457593008
        -2841  1.12841E+00  3.39322E+00  2.44007E+00 -9.03990E-01  9.18083E-02  2.35166E-02  1.11151E-01 -3.57178E-03  7.61903E-02  2.55861E-02  3.11903E-02  7.27037E-02    5837.42092605184
        -2840  1.16454E+00  3.39284E+00  2.44582E+00 -5.08954E-01  7.69775E-02  2.36495E-02  1.03714E-01  1.81006E-02  1.00744E-01  4.91850E-02  4.73692E-02  9.31183E-02    5852.67716460503
        -2839  1.18009E+00  3.41946E+00  2.45560E+00 -7.86436E-01  9.68318E-02  2.32252E-02  1.10932E-01 -5.61118E-04  7.88130E-02  4.20587E-02  3.57082E-02  9.24482E-02    5788.08952274923
        -2838  1.15703E+00  3.39090E+00  2.42392E+00 -3.70396E-01  7.15617E-02  2.29160E-02  1.01414E-01 -2.70194E-03  7.08599E-02  3.57783E-02  2.93130E-02  8.18562E-02    5813.64327883090
        -2837  1.11155E+00  3.38930E+00  2.43935E+00 -4.96290E-01  7.95902E-02  2.22098E-02  9.43177E-02  4.68349E-03  7.23792E-02  4.13722E-02  3.18939E-02  9.65611E-02    5773.95553325331
        -2836  1.13327E+00  3.38402E+00  2.42659E+00 -5.27538E-01  7.99863E-02  2.17469E-02  9.58741E-02  3.82009E-03  7.74771E-02  3.61630E-02  3.08208E-02  8.62402E-02    5787.54045352247
        -2835  1.11351E+00  3.35099E+00  2.41937E+00 -4.98419E-01  6.91425E-02  2.27650E-02  8.40624E-02  4.32217E-03  6.78324E-02  3.26716E-02  2.55026E-02  8.65034E-02    5755.42245258680
        -2834  1.12793E+00  3.42706E+00  2.44875E+00 -4.87328E-01  6.98126E-02  2.28087E-02  9.03888E-02  8.95788E-03  6.80370E-02  4.15395E-02  2.57732E-02  9.08909E-02    5787.57906112771
        -2833  1.11880E+00  3.39054E+00  2.41500E+00 -6.70507E-01  8.33352E-02  2.32205E-02  8.72952E-02  6.56207E-03  7.14974E-02  3.58770E-02  2.21192E-02  7.78728E-02    5797.40919854368
        -2832  1.14090E+00  3.36152E+00  2.45356E+00 -8.08946E-01  9.37747E-02  2.18640E-02  9.77792E-02  7.77727E-03  8.21210E-02  3.45267E-02  3.38354E-02  7.70178E-02    5768.74952981392
        -2831  1.11597E+00  3.39058E+00  2.42789E+00 -5.21163E-01  7.26887E-02  2.28710E-02  9.03104E-02  5.18130E-03  7.55959E-02  3.55083E-02  3.14543E-02  8.17195E-02    5759.02268204802
        -2830  1.10256E+00  3.39531E+00  2.39735E+00 -7.81874E-01  8.77927E-02  2.31138E-02  8.62648E-02  2.00394E-03  8.04958E-02  2.80541E-02  2.35709E-02  7.39245E-02    5793.35405701481
        -2829  1.14280E+00  3.37294E+00  2.41535E+00 -6.56687E-01  8.28204E-02  2.32002E-02  8.64304E-02  8.52499E-03  6.77292E-02  3.44323E-02  2.15966E-02  8.80417E-02    5890.96022164108
        -2828  1.12442E+00  3.38025E+00  2.43875E+00 -7.80883E-01  8.56445E-02  2.28110E-02  1.07184E-01  4.42495E-03  8.55770E-02  3.99567E-02  3.22233E-02  9.55156E-02    5850.64295291357
        -2827  1.14839E+00  3.37177E+00  2.42015E+00 -6.43917E-01  8.52336E-02  2.32794E-02  1.07169E-01  8.88059E-03  7.59377E-02  3.82075E-02  3.09865E-02  7.98573E-02    5859.39536762364
        -2826  1.10856E+00  3.40746E+00  2.46695E+00 -7.51003E-01  8.26933E-02  2.25554E-02  9.78388E-02 -2.21066E-03  7.67225E-02  2.80991E-02  2.15838E-02  7.64803E-02    5869.68911797441
        -2825  1.09509E+00  3.37131E+00  2.44012E+00 -6.05972E-01  8.34291E-02  2.17343E-02  1.00245E-01 -5.11980E-03  7.13973E-02  3.08273E-02  1.93293E-02  7.60739E-02    5755.98125050706
        -2824  1.12778E+00  3.37589E+00  2.43858E+00 -8.60676E-01  8.41755E-02  2.18108E-02  1.10881E-01 -1.37719E-02  7.69570E-02  2.71570E-02  1.89595E-02  7.44899E-02    5799.82721072289
        -2823  1.11242E+00  3.41598E+00  2.42180E+00 -6.69778E-01  8.42537E-02  2.21821E-02  1.24176E-01  8.62834E-03  7.41474E-02  4.58665E-02  2.90399E-02  9.42928E-02    5809.33424322433
        -2822  1.14170E+00  3.41618E+00  2.44392E+00 -7.56383E-01  7.38426E-02  2.16250E-02  1.02244E-01 -4.12030E-03  7.98830E-02  3.66180E-02  3.00426E-02  8.40386E-02    5741.87738099340
        -2821  1.13150E+00  3.41933E+00  2.46582E+00 -5.42593E-01  8.56741E-02  2.27699E-02  9.49271E-02  1.86942E-02  7.93216E-02  3.33824E-02  3.11189E-02  7.07317E-02    5842.27528034598
        -2820  1.13463E+00  3.37233E+00  2.43088E+00 -6.07858E-01  7.80359E-02  2.33691E-02  9.25845E-02  6.06175E-03  7.81844E-02  3.13858E-02  2.96096E-02  7.85857E-02    5843.07918840304
        -2819  1.14512E+00  3.39184E+00  2.44085E+00 -6.01741E-01  7.68733E-02  2.26682E-02  1.09662E-01  8.48149E-04  7.34043E-02  4.84455E-02  2.68732E-02  9.45839E-02    5834.87807621499
        -2818  1.10976E+00  3.40615E+00  2.41328E+00 -6.41925E-01  8.27073E-02  2.25037E-02  1.12834E-01 -2.89757E-03  7.76603E-02  4.28599E-02  2.92492E-02  8.02346E-02    5866.89225935201
        -2817  1.12664E+00  3.38660E+00  2.44543E+00 -6.46125E-01  7.79899E-02  2.21737E-02  1.22883E-01  1.27349E-03  7.19894E-02  3.82182E-02  3.06194E-02  8.23637E-02    5794.75822932335
        -2816  1.15543E+00  3.39408E+00  2.43699E+00 -8.55743E-01  1.01932E-01  2.23937E-02  1.17214E-01 -9.48050E-04  7.54115E-02  3.74785E-02  2.90187E-02  8.29990E-02    5889.88316511777
        -2815  1.16841E+00  3.38089E+00  2.43852E+00 -7.92181E-01  9.71084E-02  2.33124E-02  1.09798E-01 -7.68149E-03  8.19285E-02  3.27767E-02  3.30828E-02  7.77422E-02    5882.96989668639
        -2814  1.14897E+00  3.39088E+00  2.43232E+00 -8.01799E-01  9.72556E-02  2.30673E-02  9.28436E-02 -3.14461E-03  6.89857E-02  3.07245E-02  2.61821E-02  7.70446E-02    5834.66293106553
        -2813  1.12631E+00  3.39296E+00  2.43927E+00 -7.79905E-01  7.98286E-02  2.17874E-02  9.60933E-02 -3.59815E-03  7.35259E-02  3.13395E-02  2.10762E-02  8.33437E-02    5765.85169632053
        -2812  1.11735E+00  3.40335E+00  2.41881E+00 -6.50777E-01  8.72599E-02  2.10439E-02  9.03082E-02 -8.87399E-03  7.53653E-02  2.16666E-02  2.26076E-02  8.05883E-02    5803.30555779081
        -2811  1.14958E+00  3.36334E+00  2.45256E+00 -5.70007E-01  7.67650E-02  2.33483E-02  9.31902E-02  5.61912E-03  7.54359E-02  3.29512E-02  2.83286E-02  8.55887E-02    5814.56214592485
        -2810  1.15050E+00  3.37681E+00  2.44392E+00 -7.71374E-01  8.59676E-02  2.26148E-02  1.06834E-01  1.50259E-03  8.16421E-02  3.89624E-02  3.40032E-02  8.72725E-02    5800.47938502029
        -2809  1.14721E+00  3.39285E+00  2.42550E+00 -7.57561E-01  8.45145E-02  2.33852E-02  8.46107E-02  6.82200E-04  7.05209E-02  3.39375E-02  2.39102E-02  8.04951E-02    5827.20721029189
        -2808  1.15869E+00  3.37367E+00  2.43862E+00 -7.20262E-01  9.37586E-02  2.24522E-02  8.76210E-02  5.13011E-03  6.59118E-02  2.85288E-02  2.46411E-02  8.44745E-02    5819.25306868210
        -2807  1.14955E+00  3.39044E+00  2.46386E+00 -6.27986E-01  9.28772E-02  2.40041E-02  7.97779E-02 -5.21605E-03  8.15438E-02  2.83040E-02  2.44534E-02  7.60010E-02    5786.10872687531
        -2806  1.13900E+00  3.37642E+00  2.41963E+00 -6.30439E-01  9.30230E-02  2.36040E-02  9.99875E-02 -7.55848E-03  8.85198E-02  3.70796E-02  2.89801E-02  7.61868E-02    5827.45760095882
        -2805  1.15234E+00  3.37046E+00  2.41082E+00 -6.13050E-01  7.87845E-02  2.23816E-02  1.01896E-01  1.17448E-03  8.41975E-02  4.39353E-02  3.40334E-02  9.09308E-02    5719.88277196304
        -2804  1.16698E+00  3.42961E+00  2.47282E+00 -5.27415E-01  7.29657E-02  2.23378E-02  9.30308E-02  5.12121E-03  7.41851E-02  3.64773E-02  3.23931E-02  8.60209E-02    5861.38741819445
        -2803  1.12173E+00  3.39232E+00  2.43425E+00 -6.87497E-01  9.13172E-02  2.32883E-02  1.00554E-01  2.02825E-03  6.96192E-02  3.10408E-02  2.25908E-02  8.45789E-02    5818.22492038897
        -2802  1.12707E+00  3.39378E+00  2.42079E+00 -6.97463E-01  7.62854E-02  2.20371E-02  1.01824E-01  3.95756E-03  7.91227E-02  3.69951E-02  3.80286E-02  9.49657E-02    5706.33378950616
        -2801  1.13795E+00  3.39548E+00  2.44436E+00 -6.53277E-01  8.09872E-02  2.23454E-02  8.25715E-02 -4.64563E-03  7.61582E-02  2.91227E-02  3.62301E-02  1.00256E-01    5694.10789334630
        -2800  1.14235E+00  3.40313E+00  2.45582E+00 -8.04023E-01  8.75382E-02  2.25351E-02  8.74322E-02 -1.08590E-02  7.90481E-02  2.05099E-02  4.01122E-02  9.05074E-02    5779.75946826913
        -2799  1.12593E+00  3.39452E+00  2.45436E+00 -6.58327E-01  8.76518E-02  2.22447E-02  1.09600E-01 -1.75374E-02  7.29196E-02  3.13579E-02  1.61557E-02  8.08192E-02    5786.58354675374
        -2798  1.14402E+00  3.36063E+00  2.41935E+00 -6.21310E-01  8.82131E-02  2.39353E-02  7.71660E-02 -8.36560E-03  8.35530E-02  2.70150E-02  2.96494E-02  9.99960E-02    5782.17773463845
        -2797  1.13211E+00  3.37575E+00  2.43401E+00 -7.37366E-01  9.47670E-02  2.23292E-02  8.38642E-02  2.01391E-03  6.73579E-02  3.18414E-02  2.50199E-02  8.49474E-02    5705.28175047100
        -2796  1.11695E+00  3.37333E+00  2.41968E+00 -6.73959E-01  8.31966E-02  2.28974E-02  8.96248E-02  7.51613E-03  7.83253E-02  3.39872E-02  3.53853E-02  8.86002E-02    5729.20359388635
        -2795  1.12684E+00  3.37235E+00  2.41283E+00 -5.92773E-01  7.99943E-02  2.36133E-02  7.70681E-02 -5.22571E-03  7.56867E-02  2.78165E-02  2.14735E-02  8.63471E-02    5883.68735145979
        -2794  1.12707E+00  3.37872E+00  2.42450E+00 -6.82003E-01  8.02766E-02  2.35132E-02  8.64925E-02  1.18960E-03  6.72166E-02  3.02584E-02  2.21653E-02  8.39991E-02    5780.73031493156
        -2793  1.12644E+00  3.41312E+00  2.42925E+00 -5.91164E-01  6.99962E-02  2.23287E-02  9.07538E-02 -4.80491E-03  7.38257E-02  2.89627E-02  2.74373E-02  8.35779E-02    5728.08744131040
        -2792  1.15182E+00  3.40963E+00  2.47742E+00 -7.90494E-01  8.45598E-02  2.22516E-02  9.23653E-02  2.35202E-03  7.22424E-02  5.18685E-02  2.83199E-02  1.13054E-01    5720.05227081782
        -2791  1.12141E+00  3.39345E+00  2.44470E+00 -6.69111E-01  8.66710E-02  2.20429E-02  9.70084E-02  1.02043E-02  6.94993E-02  4.41816E-02  2.90667E-02  9.02153E-02    5764.47237308320
        -2790  1.11050E+00  3.39813E+00  2.43296E+00 -6.61922E-01  8.74380E-02  2.38597E-02  8.05501E-02 -1.90482E-03  6.32412E-02  2.95408E-02  2.12735E-02  7.29621E-02    5807.45754025736
        -2789  1.10262E+00  3.39628E+00  2.44090E+00 -7.68645E-01  8.77496E-02  2.30951E-02  9.13930E-02 -2.52623E-03  7.04097E-02  3.60867E-02  2.90896E-02  8.94106E-02    5746.42673045374
        -2788  1.13296E+00  3.40225E+00  2.44349E+00 -5.35255E-01  7.48284E-02  2.26153E-02  7.66821E-02  1.52976E-03  7.61883E-02  3.89264E-02  2.52781E-02  8.31661E-02    5744.86402303688
        -2787  1.11689E+00  3.41415E+00  2.45714E+00 -5.19441E-01  7.54735E-02  2.26422E-02  9.42871E-02  1.41219E-03  7.70705E-02  3.91084E-02  3.23130E-02  8.35882E-02    5735.24411573791
        -2786  1.09971E+00  3.38222E+00  2.41303E+00 -7.34246E-01  8.60742E-02  2.28771E-02  8.75301E-02  8.36744E-03  7.74640E-02  2.96782E-02  3.82784E-02  9.53012E-02    5741.25024042049
        -2785  1.13464E+00  3.40305E+00  2.44379E+00 -6.98648E-01  8.81978E-02  2.16503E-02  8.26732E-02  7.70936E-04  6.89127E-02  2.11757E-02  2.48217E-02  8.46855E-02    5794.31086140512
        -2784  1.11271E+00  3.41270E+00  2.43368E+00 -6.50771E-01  7.55612E-02  2.30106E-02  7.67008E-02 -1.72977E-03  7.07200E-02  2.29283E-02  2.60643E-02  7.51294E-02    5797.71669654980
        -2783  1.12323E+00  3.41525E+00  2.48264E+00 -6.11764E-01  7.72706E-02  2.28436E-02  7.57606E-02  5.79587E-03  6.89922E-02  2.99942E-02  2.82804E-02  8.06705E-02    5717.52540287914
        -2782  1.11892E+00  3.40347E+00  2.44272E+00 -7.60812E-01  8.67161E-02  2.11006E-02  9.39033E-02 -8.35394E-03  6.72208E-02  3.47497E-02  1.74137E-02  8.14243E-02    5750.77642858495
        -2781  1.12837E+00  3.39852E+00  2.42514E+00 -7.21172E-01  8.58996E-02  2.16320E-02  1.06920E-01  8.90045E-05  7.38081E-02  4.33461E-02  2.56591E-02  9.17107E-02    5797.99275906029
        -2780  1.11643E+00  3.40640E+00  2.43868E+00 -6.33523E-01  8.35776E-02  2.20477E-02  9.56069E-02 -1.11111E-02  7.11352E-02  1.93165E-02  3.42800E-02  8.45617E-02    5775.57201839453
        -2779  1.15820E+00  3.39571E+00  2.42905E+00 -5.34601E-01  6.69039E-02  2.41827E-02  9.26995E-02  5.94350E-03  8.61122E-02  3.65576E-02  3.37910E-02  8.58476E-02    5834.78621852688
        -2778  1.16068E+00  3.39273E+00  2.45843E+00 -4.72566E-01  6.57176E-02  2.29954E-02  9.85826E-02 -9.33684E-03  7.60431E-02  2.86310E-02  2.28562E-02  7.48690E-02    5819.82499950264
        -2777  1.15931E+00  3.38610E+00  2.47513E+00 -5.80536E-01  8.07077E-02  2.20307E-02  9.51927E-02  6.47240E-03  7.91254E-02  3.78974E-02  4.08447E-02  8.92645E-02    5818.00778061348
        -2776  1.13181E+00  3.39789E+00  2.47008E+00 -6.63490E-01  8.01867E-02  2.33739E-02  8.23545E-02  9.00344E-03  6.12901E-02  3.94963E-02  2.57650E-02  9.19532E-02    5818.05742581897
        -2775  1.14488E+00  3.40321E+00  2.44918E+00 -7.36470E-01  9.01287E-02  2.36213E-02  9.15991E-02  5.39764E-03  7.91155E-02  4.02168E-02  3.71489E-02  9.88716E-02    5847.28924674322
        -2774  1.14563E+00  3.40271E+00  2.45660E+00 -7.39530E-01  9.17351E-02  2.36173E-02  1.00127E-01 -3.11341E-04  9.06231E-02  4.76850E-02  3.37655E-02  1.01229E-01    5839.60547890548
        -2773  1.15122E+00  3.39268E+00  2.42361E+00 -6.80519E-01  8.78974E-02  2.41582E-02  1.16372E-01  5.86104E-03  7.56235E-02  5.75199E-02  2.75797E-02  9.09513E-02    5839.96244672496
        -2772  1.10975E+00  3.43382E+00  2.44114E+00 -7.67736E-01  8.23687E-02  2.32066E-02  7.52139E-02 -3.02733E-03  8.04912E-02  3.86445E-02  2.23021E-02  8.55694E-02    5787.81793436590
        -2771  1.15901E+00  3.37593E+00  2.45075E+00 -7.81454E-01  9.04353E-02  2.34493E-02  8.53988E-02 -1.38289E-03  6.83999E-02  3.92482E-02  2.63605E-02  9.56899E-02    5787.37617359571
        -2770  1.10791E+00  3.38155E+00  2.45321E+00 -7.09172E-01  8.64719E-02  2.28148E-02  8.09197E-02  3.32886E-03  7.48152E-02  3.56500E-02  2.19594E-02  7.47734E-02    5821.49529692904
        -2769  1.09560E+00  3.38095E+00  2.44691E+00 -7.41602E-01  8.52289E-02  2.43537E-02  7.87414E-02 -5.72725E-03  6.62958E-02  3.92062E-02  1.88231E-02  8.43376E-02    5789.12219640516
